DATE,MarketTempIdx,DaysToClose,DaysOnZillow,ListingPriceCutAmt,ListingPriceCutPct,NewConstructMeanSalePrice,NewConstructSalesCount,SalesCount,SalePrice,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE
2021-09,61.0,37.0,17.0,13190.523187459175,0.228500823723229,408047.6542056075,107.0,3884.0,241174.26408958703,2.184,2.9,0.716
2021-10,60.0,36.0,19.0,12597.519374575118,0.222053872053872,456369.7886178862,123.0,3813.0,241441.84810905845,2.308,3.067,0.76
2021-11,62.0,36.0,20.0,12537.055606198724,0.2063775004951475,448301.6875,128.0,3360.0,242511.42993920704,2.357,3.067,0.71
2021-12,68.0,36.0,24.0,11418.037878787878,0.1583146347544253,428630.00552486186,181.0,3312.0,244247.1185750625,2.348,3.098,0.75
2022-01,77.0,38.0,22.0,12798.492012779552,0.1541284403669724,429646.26666666666,105.0,2468.0,247048.7372316029,2.66,3.445,0.785
2022-02,85.0,34.0,17.0,12595.884705882352,0.1225165562913907,452063.3739837398,123.0,2250.0,250728.77014630323,2.998,3.763,0.765
2022-03,85.0,33.0,12.0,15957.69164882227,0.1097678916827852,432143.1578703704,216.0,3038.0,254950.7417841089,3.39,4.172,0.782
2022-04,81.0,33.0,10.0,17126.578397212543,0.1210148181409968,443397.5306122449,147.0,3079.0,259151.77272763744,4.215,4.982,0.767
2022-05,73.0,33.0,9.0,16985.131729667813,0.1645854657113613,469048.2189349113,169.0,3452.0,262760.1072217761,4.435,5.23,0.795
2022-06,68.0,33.0,10.0,16154.361375274324,0.2231009748022806,441527.2574257426,202.0,3610.0,265989.2865468693,4.652,5.522,0.87
2022-07,64.0,33.0,14.0,15466.254952076675,0.2502259989152052,442967.5107913669,139.0,3276.0,267542.7443748267,4.612,5.412,0.8
2022-08,61.0,33.0,17.0,14520.76970067196,0.2654491791182438,445302.72340425535,141.0,3351.0,267536.51086057565,4.562,5.223,0.66
2022-09,59.0,33.0,19.0,14946.853776853775,0.2509239447578292,421977.5382978724,141.0,3031.0,266391.5010737404,5.35,6.112,0.762
2022-10,55.0,33.0,19.0,13404.2419460881,0.2676499508357915,419707.8220338983,118.0,2690.0,265596.39751591807,6.145,6.9,0.755
2022-11,53.0,33.0,24.0,12639.184271395528,0.2644121652292329,443583.344,125.0,,265577.6789699139,6.138,6.805,0.667
2022-12,57.0,32.0,28.0,12641.389280677007,0.1902188597676303,432285.8209876543,162.0,2062.0,265848.01853681746,5.668,6.364,0.696
2023-01,67.0,34.0,31.0,13014.957678355502,0.219060773480663,447575.02255639096,133.0,1670.0,265749.65737870306,5.425,6.272,0.848
2023-02,76.0,32.0,26.0,14146.501572327044,0.1850954256285974,468829.0507246377,138.0,1646.0,265787.62815879966,5.415,6.258,0.843
2023-03,80.0,32.0,20.0,15806.289747399704,0.1700108459869848,453720.5436893204,206.0,2387.0,266571.3338030757,5.796,6.544,0.748
2023-04,81.0,32.0,15.0,15673.392344497608,0.1553219448094612,418632.8278145695,151.0,2212.0,268355.1359305885,5.662,6.342,0.68
2023-05,79.0,31.0,13.0,17166.77080665813,0.1803951757762381,442086.4338624339,189.0,2582.0,270929.94335275743,5.808,6.425,0.617
2023-06,74.0,32.0,14.0,17391.747983870966,0.2114975159687721,478265.94636942673,157.0,2934.0,273576.21106388204,6.088,6.714,0.626
2023-07,74.0,31.0,15.0,16658.131131131133,0.216056960471397,481622.2489375,160.0,2535.0,275938.4500716155,6.178,6.84,0.662
2023-08,71.0,31.0,18.0,15804.776947705444,0.2209602478058853,438835.6241610738,149.0,2660.0,277662.075202193,6.43,7.072,0.642
2023-09,64.0,30.0,19.0,14421.401381427477,0.2512109202994275,433097.5151515152,132.0,2299.0,278734.635746815,6.572,7.2,0.628
2023-10,56.0,31.0,21.0,14518.486824769434,0.2808029041212898,457476.6226415095,107.0,2300.0,279236.6161697793,6.905,7.62,0.715
2023-11,54.0,32.0,25.0,12604.924941360438,0.2634920634920635,403725.0229885057,87.0,2007.0,279509.7973847943,6.766,7.442,0.676
2023-12,59.0,32.0,31.0,12210.06334841629,0.1705406111256202,485971.8918918919,75.0,1898.0,279757.79317851126,6.138,6.815,0.678
2024-01,65.0,33.0,35.0,12614.7030237581,0.2250854588482777,416768.8064516129,62.0,1564.0,280322.0201655694,5.87,6.643,0.773
2024-02,71.0,31.0,29.0,13009.21571238349,0.1908437583178067,452102.8392857143,112.0,1675.0,281327.0598322278,6.102,6.776,0.674
2024-03,72.0,30.0,18.0,14352.024752475249,0.1929334011184545,477956.9338842975,121.0,2166.0,283198.3900339076,6.175,6.82,0.645
2024-04,71.0,33.0,17.0,14308.300713557594,0.211427193828351,495735.8924731183,93.0,2452.0,285301.78119369486,6.263,6.992,0.73
2024-05,68.0,31.0,17.0,16067.106363636363,0.2197438162544169,488512.203539823,113.0,2800.0,287108.71982267,6.346,7.06,0.714
2024-06,65.0,32.0,16.0,14249.64074074074,0.2453266120562907,520544.2772277228,101.0,2327.0,288156.92005777225,6.188,6.918,0.73
