DATE,MarketTempIdx,DaysToClose,DaysOnZillow,ListingPriceCutAmt,ListingPriceCutPct,NewConstructMeanSalePrice,NewConstructSalesCount,SalesCount,SalePrice,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE
2022-02,95.0,35.0,20.0,22302.877629063096,0.0883541190936237,467814.3954050786,827.0,4176.0,342925.4314708705,2.998,3.763,0.765
2022-03,90.0,33.0,14.0,20733.248579545456,0.1041634180570715,488072.0028142589,1066.0,5278.0,350580.1133848343,3.39,4.172,0.782
2022-04,84.0,33.0,12.0,22603.6552094522,0.1246890092199619,489752.9493365501,829.0,5136.0,358453.3869262328,4.215,4.982,0.767
2022-05,75.0,34.0,12.0,20924.50780669145,0.16890269735913,493625.3690205012,878.0,5326.0,365898.6257640104,4.435,5.23,0.795
2022-06,67.0,35.0,12.0,20195.7214532872,0.2403519798868636,490078.4544530493,1033.0,5729.0,372530.3060304755,4.652,5.522,0.87
2022-07,61.0,35.0,17.0,18089.86234177215,0.2947605633802816,523918.9746192893,788.0,4612.0,376608.0717864822,4.612,5.412,0.8
2022-08,57.0,34.0,23.0,16174.668382798303,0.3079618880735954,538806.1127395716,887.0,4628.0,377918.6443315507,4.562,5.223,0.66
2022-09,53.0,34.0,27.0,15028.68784936746,0.3283634245777519,516177.887803838,938.0,4253.0,376762.08698534576,5.35,6.112,0.762
2022-10,49.0,34.0,35.0,14705.33875921376,0.3283045977011494,547618.6686596584,762.0,3562.0,375255.03877103486,6.145,6.9,0.755
2022-11,47.0,35.0,35.0,14126.5443718786,0.309255374934452,531540.2990074442,806.0,2963.0,373704.7497174318,6.138,6.805,0.667
2022-12,53.0,35.0,43.0,12804.651605231868,0.234353995519044,516183.4758752735,914.0,2856.0,371896.180378974,5.668,6.364,0.696
2023-01,59.0,38.0,54.0,12785.744606121423,0.2483839911979095,484268.2891986063,574.0,2154.0,369411.03807617567,5.425,6.272,0.848
2023-02,64.0,37.0,50.0,13923.689730517115,0.1738549873147282,507372.67785937496,640.0,2650.0,367179.029648074,5.415,6.258,0.843
2023-03,66.0,34.0,36.0,15723.963278688523,0.172954800149421,498455.12487100105,969.0,3583.0,365973.7920359829,5.796,6.544,0.748
2023-04,68.0,33.0,30.0,16814.57982525814,0.150638190319727,475616.1391304348,920.0,3334.0,365960.8232595084,5.662,6.342,0.68
2023-05,69.0,33.0,26.0,17941.24466571835,0.1600717121270329,513216.9362795478,973.0,3762.0,366769.076826182,5.808,6.425,0.617
2023-06,69.0,35.0,20.0,17908.260549229737,0.1693968253968254,487776.1763485477,965.0,4008.0,368402.7654951408,6.088,6.714,0.626
2023-07,67.0,35.0,23.0,19053.139334155363,0.1921431349669389,478385.4681139756,737.0,3300.0,370389.30314613023,6.178,6.84,0.662
2023-08,64.0,34.0,24.0,17007.48922753547,0.2106274007682458,469614.79520958086,835.0,3577.0,372733.4740840261,6.43,7.072,0.642
2023-09,60.0,33.0,28.0,16527.61402648357,0.2261024725975019,512196.2324120603,796.0,2954.0,374766.0740340657,6.572,7.2,0.628
2023-10,57.0,33.0,32.0,15702.091677792612,0.2463023314113813,518060.6981402003,699.0,2932.0,376526.02630292607,6.905,7.62,0.715
2023-11,55.0,33.0,32.0,14994.99427977119,0.224661495990535,469303.0477887324,710.0,2585.0,377915.69945640094,6.766,7.442,0.676
2023-12,58.0,33.0,41.0,14036.653284671533,0.1533420707732634,518752.0984081042,691.0,2457.0,378743.559293509,6.138,6.815,0.678
2024-01,62.0,36.0,42.0,12498.465617715618,0.2181250886399092,492091.841995842,481.0,2164.0,379381.8621611752,5.87,6.643,0.773
2024-02,64.0,33.0,40.0,14916.349079754602,0.1970181043663471,497521.1996779388,621.0,2555.0,380362.2142981303,6.102,6.776,0.674
2024-03,62.0,32.0,31.0,15022.786412763768,0.2024320457796852,493570.7870204604,782.0,3084.0,382371.34850782977,6.175,6.82,0.645
2024-04,59.0,33.0,29.0,15763.411191182704,0.2261944537253591,578415.7053611111,720.0,3377.0,384493.452328424,6.263,6.992,0.73
2024-05,55.0,33.0,28.0,15643.51674145668,0.2482918006430868,525051.8729999999,730.0,3732.0,386114.1690283937,6.346,7.06,0.714
2024-06,51.0,34.0,32.0,15504.200667779633,0.24813450458109,488535.4288109756,656.0,3389.0,386452.3441997472,6.188,6.918,0.73
