DATE,MORTGAGE15US,MORTGAGE30US,RATE_DIFFERENCE
2016-05-05,2.86,3.61,0.75
2016-05-12,2.81,3.57,0.7599999999999998
2016-05-19,2.81,3.58,0.77
2016-05-26,2.89,3.64,0.75
2016-06-02,2.92,3.66,0.7400000000000002
2016-06-09,2.87,3.6,0.73
2016-06-16,2.81,3.54,0.73
2016-06-23,2.83,3.56,0.73
2016-06-30,2.78,3.48,0.7000000000000002
2016-07-07,2.74,3.41,0.6699999999999999
2016-07-14,2.72,3.42,0.6999999999999997
2016-07-21,2.75,3.45,0.7000000000000002
2016-07-28,2.78,3.48,0.7000000000000002
2016-08-04,2.74,3.43,0.69
2016-08-11,2.76,3.45,0.6900000000000004
2016-08-18,2.74,3.43,0.69
2016-08-25,2.74,3.43,0.69
2016-09-01,2.77,3.46,0.69
2016-09-08,2.76,3.44,0.6800000000000002
2016-09-15,2.77,3.5,0.73
2016-09-22,2.76,3.48,0.7200000000000002
2016-09-29,2.72,3.42,0.6999999999999997
2016-10-06,2.72,3.42,0.6999999999999997
2016-10-13,2.76,3.47,0.7100000000000004
2016-10-20,2.79,3.52,0.73
2016-10-27,2.78,3.47,0.6900000000000004
2016-11-03,2.84,3.54,0.7000000000000002
2016-11-10,2.88,3.57,0.69
2016-11-17,3.14,3.94,0.7999999999999998
2016-11-23,3.25,4.03,0.7800000000000002
2016-12-01,3.34,4.08,0.7400000000000002
2016-12-08,3.36,4.13,0.77
2016-12-15,3.37,4.16,0.79
2016-12-22,3.52,4.3,0.7799999999999998
2016-12-29,3.55,4.32,0.7700000000000005
2017-01-05,3.44,4.2,0.7600000000000002
2017-01-12,3.37,4.12,0.75
2017-01-19,3.34,4.09,0.75
2017-01-26,3.4,4.19,0.7900000000000005
2017-02-02,3.41,4.19,0.7800000000000002
2017-02-09,3.39,4.17,0.7799999999999998
2017-02-16,3.35,4.15,0.8000000000000003
2017-02-23,3.37,4.16,0.79
2017-03-02,3.32,4.1,0.7799999999999998
2017-03-09,3.42,4.21,0.79
2017-03-16,3.5,4.3,0.7999999999999998
2017-03-23,3.44,4.23,0.7900000000000005
2017-03-30,3.39,4.14,0.7499999999999996
2017-04-06,3.36,4.1,0.7399999999999998
2017-04-13,3.34,4.08,0.7400000000000002
2017-04-20,3.23,3.97,0.7400000000000002
2017-04-27,3.27,4.03,0.7600000000000002
2017-05-04,3.27,4.02,0.7499999999999996
2017-05-11,3.29,4.05,0.7599999999999998
2017-05-18,3.27,4.02,0.7499999999999996
2017-05-25,3.19,3.95,0.7600000000000002
2017-06-01,3.19,3.94,0.75
2017-06-08,3.16,3.89,0.73
2017-06-15,3.18,3.91,0.73
2017-06-22,3.17,3.9,0.73
2017-06-29,3.17,3.88,0.71
2017-07-06,3.22,3.96,0.7399999999999998
2017-07-13,3.29,4.03,0.7400000000000002
2017-07-20,3.23,3.96,0.73
2017-07-27,3.2,3.92,0.7199999999999998
2017-08-03,3.18,3.93,0.75
2017-08-10,3.18,3.9,0.7199999999999998
2017-08-17,3.16,3.89,0.73
2017-08-24,3.16,3.86,0.6999999999999997
2017-08-31,3.12,3.82,0.6999999999999997
2017-09-07,3.08,3.78,0.6999999999999997
2017-09-14,3.08,3.78,0.6999999999999997
2017-09-21,3.13,3.83,0.7000000000000002
2017-09-28,3.13,3.83,0.7000000000000002
2017-10-05,3.15,3.85,0.7000000000000002
2017-10-12,3.21,3.91,0.7000000000000002
2017-10-19,3.19,3.88,0.69
2017-10-26,3.25,3.94,0.69
2017-11-02,3.27,3.94,0.6699999999999999
2017-11-09,3.24,3.9,0.6599999999999997
2017-11-16,3.31,3.95,0.6400000000000001
2017-11-22,3.32,3.92,0.6000000000000001
2017-11-30,3.3,3.9,0.6000000000000001
2017-12-07,3.36,3.94,0.5800000000000001
2017-12-14,3.36,3.93,0.5700000000000003
2017-12-21,3.38,3.94,0.56
2017-12-28,3.44,3.99,0.5500000000000003
2018-01-04,3.38,3.95,0.5700000000000003
2018-01-11,3.44,3.99,0.5500000000000003
2018-01-18,3.49,4.04,0.5499999999999998
2018-01-25,3.62,4.15,0.5300000000000002
2018-02-01,3.68,4.22,0.5399999999999996
2018-02-08,3.77,4.32,0.5500000000000003
2018-02-15,3.84,4.38,0.54
2018-02-22,3.85,4.4,0.5500000000000003
2018-03-01,3.9,4.43,0.5299999999999998
2018-03-08,3.94,4.46,0.52
2018-03-15,3.9,4.44,0.5400000000000005
2018-03-22,3.91,4.45,0.54
2018-03-29,3.9,4.44,0.5400000000000005
2018-04-05,3.87,4.4,0.5300000000000002
2018-04-12,3.87,4.42,0.5499999999999998
2018-04-19,3.94,4.47,0.5299999999999998
2018-04-26,4.02,4.58,0.5600000000000005
2018-05-03,4.03,4.55,0.5199999999999996
2018-05-10,4.01,4.55,0.54
2018-05-17,4.08,4.61,0.5300000000000002
2018-05-24,4.15,4.66,0.5099999999999998
2018-05-31,4.06,4.56,0.5
2018-06-07,4.01,4.54,0.5300000000000002
2018-06-14,4.07,4.62,0.5499999999999998
2018-06-21,4.04,4.57,0.5300000000000002
2018-06-28,4.04,4.55,0.5099999999999998
2018-07-05,3.99,4.52,0.5299999999999994
2018-07-12,4.02,4.53,0.5100000000000007
2018-07-19,4.0,4.52,0.5199999999999996
2018-07-26,4.02,4.54,0.5200000000000005
2018-08-02,4.08,4.6,0.5199999999999996
2018-08-09,4.05,4.59,0.54
2018-08-16,4.01,4.53,0.5200000000000005
2018-08-23,3.98,4.51,0.5299999999999998
2018-08-30,3.97,4.52,0.5499999999999994
2018-09-06,3.99,4.54,0.5499999999999998
2018-09-13,4.06,4.6,0.54
2018-09-20,4.11,4.65,0.54
2018-09-27,4.16,4.72,0.5599999999999996
2018-10-04,4.15,4.71,0.5599999999999996
2018-10-11,4.29,4.9,0.6100000000000003
2018-10-18,4.26,4.85,0.5899999999999999
2018-10-25,4.29,4.86,0.5700000000000003
2018-11-01,4.23,4.83,0.5999999999999996
2018-11-08,4.33,4.94,0.6100000000000003
2018-11-15,4.36,4.94,0.5800000000000001
2018-11-21,4.24,4.81,0.5699999999999994
2018-11-29,4.25,4.81,0.5599999999999996
2018-12-06,4.21,4.75,0.54
2018-12-13,4.07,4.63,0.5599999999999996
2018-12-20,4.07,4.62,0.5499999999999998
2018-12-27,4.01,4.55,0.54
2019-01-03,3.99,4.51,0.5199999999999996
2019-01-10,3.89,4.45,0.56
2019-01-17,3.88,4.45,0.5700000000000003
2019-01-24,3.88,4.45,0.5700000000000003
2019-01-31,3.89,4.46,0.5699999999999998
2019-02-07,3.84,4.41,0.5700000000000003
2019-02-14,3.81,4.37,0.56
2019-02-21,3.78,4.35,0.5699999999999998
2019-02-28,3.77,4.35,0.5799999999999996
2019-03-07,3.83,4.41,0.5800000000000001
2019-03-14,3.76,4.31,0.5499999999999998
2019-03-21,3.71,4.28,0.5700000000000003
2019-03-28,3.57,4.06,0.48999999999999977
2019-04-04,3.56,4.08,0.52
2019-04-11,3.6,4.12,0.52
2019-04-18,3.62,4.17,0.5499999999999998
2019-04-25,3.64,4.2,0.56
2019-05-02,3.6,4.14,0.5399999999999996
2019-05-09,3.57,4.1,0.5299999999999998
2019-05-16,3.53,4.07,0.5400000000000005
2019-05-23,3.51,4.06,0.5499999999999998
2019-05-30,3.46,3.99,0.5300000000000002
2019-06-06,3.28,3.82,0.54
2019-06-13,3.26,3.82,0.56
2019-06-20,3.25,3.84,0.5899999999999999
2019-06-27,3.16,3.73,0.5699999999999998
2019-07-03,3.18,3.75,0.5699999999999998
2019-07-11,3.22,3.75,0.5299999999999998
2019-07-18,3.23,3.81,0.5800000000000001
2019-07-25,3.18,3.75,0.5699999999999998
2019-08-01,3.2,3.75,0.5499999999999998
2019-08-08,3.05,3.6,0.5500000000000003
2019-08-15,3.07,3.6,0.5300000000000002
2019-08-22,3.03,3.55,0.52
2019-08-29,3.06,3.58,0.52
2019-09-05,3.0,3.49,0.4900000000000002
2019-09-12,3.09,3.56,0.4700000000000002
2019-09-19,3.21,3.73,0.52
2019-09-26,3.16,3.64,0.48
2019-10-03,3.14,3.65,0.5099999999999998
2019-10-10,3.05,3.57,0.52
2019-10-17,3.15,3.69,0.54
2019-10-24,3.18,3.75,0.5699999999999998
2019-10-31,3.19,3.78,0.5899999999999999
2019-11-07,3.13,3.69,0.56
2019-11-14,3.2,3.75,0.5499999999999998
2019-11-21,3.15,3.66,0.5100000000000002
2019-11-27,3.15,3.68,0.5300000000000002
2019-12-05,3.14,3.68,0.54
2019-12-12,3.19,3.73,0.54
2019-12-19,3.19,3.73,0.54
2019-12-26,3.19,3.74,0.5500000000000003
2020-01-02,3.16,3.72,0.56
2020-01-09,3.07,3.64,0.5700000000000003
2020-01-16,3.09,3.65,0.56
2020-01-23,3.04,3.6,0.56
2020-01-30,3.0,3.51,0.5099999999999998
2020-02-06,2.97,3.45,0.48
2020-02-13,2.97,3.47,0.5
2020-02-20,2.99,3.49,0.5
2020-02-27,2.95,3.45,0.5
2020-03-05,2.79,3.29,0.5
2020-03-12,2.77,3.36,0.5899999999999999
2020-03-19,3.06,3.65,0.5899999999999999
2020-03-26,2.92,3.5,0.5800000000000001
2020-04-02,2.82,3.33,0.5100000000000002
2020-04-09,2.77,3.33,0.56
2020-04-16,2.8,3.31,0.5100000000000002
2020-04-23,2.86,3.33,0.4700000000000002
2020-04-30,2.77,3.23,0.45999999999999996
2020-05-07,2.73,3.26,0.5299999999999998
2020-05-14,2.72,3.28,0.5599999999999996
2020-05-21,2.7,3.24,0.54
2020-05-28,2.62,3.15,0.5299999999999998
2020-06-04,2.62,3.18,0.56
2020-06-11,2.62,3.21,0.5899999999999999
2020-06-18,2.58,3.13,0.5499999999999998
2020-06-25,2.59,3.13,0.54
2020-07-02,2.56,3.07,0.5099999999999998
2020-07-09,2.51,3.03,0.52
2020-07-16,2.48,2.98,0.5
2020-07-23,2.54,3.01,0.46999999999999975
2020-07-30,2.51,2.99,0.4800000000000004
2020-08-06,2.44,2.88,0.43999999999999995
2020-08-13,2.46,2.96,0.5
2020-08-20,2.54,2.99,0.4500000000000002
2020-08-27,2.46,2.91,0.4500000000000002
2020-09-03,2.42,2.93,0.5100000000000002
2020-09-10,2.37,2.86,0.48999999999999977
2020-09-17,2.35,2.87,0.52
2020-09-24,2.4,2.9,0.5
2020-10-01,2.36,2.88,0.52
2020-10-08,2.37,2.87,0.5
2020-10-15,2.35,2.81,0.45999999999999996
2020-10-22,2.33,2.8,0.46999999999999975
2020-10-29,2.32,2.81,0.4900000000000002
2020-11-05,2.32,2.78,0.45999999999999996
2020-11-12,2.34,2.84,0.5
2020-11-19,2.28,2.72,0.4400000000000004
2020-11-25,2.28,2.72,0.4400000000000004
2020-12-03,2.26,2.71,0.4500000000000002
2020-12-10,2.26,2.71,0.4500000000000002
2020-12-17,2.21,2.67,0.45999999999999996
2020-12-24,2.19,2.66,0.4700000000000002
2020-12-31,2.17,2.67,0.5
2021-01-07,2.16,2.65,0.48999999999999977
2021-01-14,2.23,2.79,0.56
2021-01-21,2.21,2.77,0.56
2021-01-28,2.2,2.73,0.5299999999999998
2021-02-04,2.21,2.73,0.52
2021-02-11,2.19,2.73,0.54
2021-02-18,2.21,2.81,0.6000000000000001
2021-02-25,2.34,2.97,0.6300000000000003
2021-03-04,2.34,3.02,0.6800000000000002
2021-03-11,2.38,3.05,0.6699999999999999
2021-03-18,2.4,3.09,0.69
2021-03-25,2.45,3.17,0.7199999999999998
2021-04-01,2.45,3.18,0.73
2021-04-08,2.42,3.13,0.71
2021-04-15,2.35,3.04,0.69
2021-04-22,2.29,2.97,0.6800000000000002
2021-04-29,2.31,2.98,0.6699999999999999
2021-05-06,2.3,2.96,0.6600000000000001
2021-05-13,2.26,2.94,0.6800000000000002
2021-05-20,2.29,3.0,0.71
2021-05-27,2.27,2.95,0.6800000000000002
2021-06-03,2.27,2.99,0.7200000000000002
2021-06-10,2.23,2.96,0.73
2021-06-17,2.24,2.93,0.69
2021-06-24,2.34,3.02,0.6800000000000002
2021-07-01,2.26,2.98,0.7200000000000002
2021-07-08,2.2,2.9,0.6999999999999997
2021-07-15,2.22,2.88,0.6599999999999997
2021-07-22,2.12,2.78,0.6599999999999997
2021-07-29,2.1,2.8,0.6999999999999997
2021-08-05,2.1,2.77,0.6699999999999999
2021-08-12,2.15,2.87,0.7200000000000002
2021-08-19,2.16,2.86,0.6999999999999997
2021-08-26,2.17,2.87,0.7000000000000002
2021-09-02,2.18,2.87,0.69
2021-09-09,2.19,2.88,0.69
2021-09-16,2.12,2.86,0.7399999999999998
2021-09-23,2.15,2.88,0.73
2021-09-30,2.28,3.01,0.73
2021-10-07,2.23,2.99,0.7600000000000002
2021-10-14,2.3,3.05,0.75
2021-10-21,2.33,3.09,0.7599999999999998
2021-10-28,2.37,3.14,0.77
2021-11-04,2.35,3.09,0.7399999999999998
2021-11-10,2.27,2.98,0.71
2021-11-18,2.39,3.1,0.71
2021-11-24,2.42,3.1,0.6800000000000002
2021-12-02,2.39,3.11,0.7199999999999998
2021-12-09,2.38,3.1,0.7200000000000002
2021-12-16,2.34,3.12,0.7800000000000002
2021-12-23,2.3,3.05,0.75
2021-12-30,2.33,3.11,0.7799999999999998
2022-01-06,2.43,3.22,0.79
2022-01-13,2.62,3.45,0.8300000000000001
2022-01-20,2.79,3.56,0.77
2022-01-27,2.8,3.55,0.75
2022-02-03,2.77,3.55,0.7799999999999998
2022-02-10,2.93,3.69,0.7599999999999998
2022-02-17,3.15,3.92,0.77
2022-02-24,3.14,3.89,0.75
2022-03-03,3.01,3.76,0.75
2022-03-10,3.09,3.85,0.7600000000000002
2022-03-17,3.39,4.16,0.77
2022-03-24,3.63,4.42,0.79
2022-03-31,3.83,4.67,0.8399999999999999
2022-04-07,3.91,4.72,0.8099999999999996
2022-04-14,4.17,5.0,0.8300000000000001
2022-04-21,4.38,5.11,0.7300000000000004
2022-04-28,4.4,5.1,0.6999999999999993
2022-05-05,4.52,5.27,0.75
2022-05-12,4.48,5.3,0.8199999999999994
2022-05-19,4.43,5.25,0.8200000000000003
2022-05-26,4.31,5.1,0.79
2022-06-02,4.32,5.09,0.7699999999999996
2022-06-09,4.38,5.23,0.8500000000000005
2022-06-16,4.81,5.78,0.9700000000000006
2022-06-23,4.92,5.81,0.8899999999999997
2022-06-30,4.83,5.7,0.8700000000000001
2022-07-07,4.45,5.3,0.8499999999999996
2022-07-14,4.67,5.51,0.8399999999999999
2022-07-21,4.75,5.54,0.79
2022-07-28,4.58,5.3,0.7199999999999998
2022-08-04,4.26,4.99,0.7300000000000004
2022-08-11,4.59,5.22,0.6299999999999999
2022-08-18,4.55,5.13,0.5800000000000001
2022-08-25,4.85,5.55,0.7000000000000002
2022-09-01,4.98,5.66,0.6799999999999997
2022-09-08,5.16,5.89,0.7299999999999995
2022-09-15,5.21,6.02,0.8099999999999996
2022-09-22,5.44,6.29,0.8499999999999996
2022-09-29,5.96,6.7,0.7400000000000002
2022-10-06,5.9,6.66,0.7599999999999998
2022-10-13,6.09,6.92,0.8300000000000001
2022-10-20,6.23,6.94,0.71
2022-10-27,6.36,7.08,0.7199999999999998
2022-11-03,6.29,6.95,0.6600000000000001
2022-11-10,6.38,7.08,0.7000000000000002
2022-11-17,5.98,6.61,0.6299999999999999
2022-11-23,5.9,6.58,0.6799999999999997
2022-12-01,5.76,6.49,0.7300000000000004
2022-12-08,5.67,6.33,0.6600000000000001
2022-12-15,5.54,6.31,0.7699999999999996
2022-12-22,5.69,6.27,0.5799999999999992
2022-12-29,5.68,6.42,0.7400000000000002
2023-01-05,5.73,6.48,0.75
2023-01-12,5.52,6.33,0.8100000000000005
2023-01-19,5.28,6.15,0.8700000000000001
2023-01-26,5.17,6.13,0.96
2023-02-02,5.14,6.09,0.9500000000000002
2023-02-09,5.25,6.12,0.8700000000000001
2023-02-16,5.51,6.32,0.8100000000000005
2023-02-23,5.76,6.5,0.7400000000000002
2023-03-02,5.89,6.65,0.7600000000000007
2023-03-09,5.95,6.73,0.7800000000000002
2023-03-16,5.9,6.6,0.6999999999999993
2023-03-23,5.68,6.42,0.7400000000000002
2023-03-30,5.56,6.32,0.7600000000000007
2023-04-06,5.64,6.28,0.6400000000000006
2023-04-13,5.54,6.27,0.7299999999999995
2023-04-20,5.76,6.39,0.6299999999999999
2023-04-27,5.71,6.43,0.7199999999999998
2023-05-04,5.76,6.39,0.6299999999999999
2023-05-11,5.75,6.35,0.5999999999999996
2023-05-18,5.75,6.39,0.6399999999999997
2023-05-25,5.97,6.57,0.6000000000000005
2023-06-01,6.18,6.79,0.6100000000000003
2023-06-08,6.07,6.71,0.6399999999999997
2023-06-15,6.1,6.69,0.5900000000000007
2023-06-22,6.03,6.67,0.6399999999999997
2023-06-29,6.06,6.71,0.6500000000000004
2023-07-06,6.24,6.81,0.5699999999999994
2023-07-13,6.3,6.96,0.6600000000000001
2023-07-20,6.06,6.78,0.7200000000000006
2023-07-27,6.11,6.81,0.6999999999999993
2023-08-03,6.25,6.9,0.6500000000000004
2023-08-10,6.34,6.96,0.6200000000000001
2023-08-17,6.46,7.09,0.6299999999999999
2023-08-24,6.55,7.23,0.6800000000000006
2023-08-31,6.55,7.18,0.6299999999999999
2023-09-07,6.52,7.12,0.6000000000000005
2023-09-14,6.51,7.18,0.6699999999999999
2023-09-21,6.54,7.19,0.6500000000000004
2023-09-28,6.72,7.31,0.5899999999999999
2023-10-05,6.78,7.49,0.71
2023-10-12,6.89,7.57,0.6800000000000006
2023-10-19,6.92,7.63,0.71
2023-10-26,7.03,7.79,0.7599999999999998
2023-11-02,7.03,7.76,0.7299999999999995
2023-11-09,6.81,7.5,0.6900000000000004
2023-11-16,6.76,7.44,0.6800000000000006
2023-11-22,6.67,7.29,0.6200000000000001
2023-11-30,6.56,7.22,0.6600000000000001
2023-12-07,6.29,7.03,0.7400000000000002
2023-12-14,6.38,6.95,0.5700000000000003
2023-12-21,5.95,6.67,0.7199999999999998
2023-12-28,5.93,6.61,0.6800000000000006
2024-01-04,5.89,6.62,0.7300000000000004
2024-01-11,5.87,6.66,0.79
2024-01-18,5.76,6.6,0.8399999999999999
2024-01-25,5.96,6.69,0.7300000000000004
2024-02-01,5.94,6.63,0.6899999999999995
2024-02-08,5.9,6.64,0.7399999999999993
2024-02-15,6.12,6.77,0.6499999999999995
2024-02-22,6.29,6.9,0.6100000000000003
2024-02-29,6.26,6.94,0.6800000000000006
2024-03-07,6.22,6.88,0.6600000000000001
2024-03-14,6.16,6.74,0.5800000000000001
2024-03-21,6.21,6.87,0.6600000000000001
2024-03-28,6.11,6.79,0.6799999999999997
2024-04-04,6.06,6.82,0.7600000000000007
2024-04-11,6.16,6.88,0.7199999999999998
2024-04-18,6.39,7.1,0.71
2024-04-25,6.44,7.17,0.7299999999999995
2024-05-02,6.47,7.22,0.75
2024-05-09,6.38,7.09,0.71
2024-05-16,6.28,7.02,0.7399999999999993
2024-05-23,6.24,6.94,0.7000000000000002
2024-05-30,6.36,7.03,0.6699999999999999
2024-06-06,6.29,6.99,0.7000000000000002
2024-06-13,6.17,6.95,0.7800000000000002
2024-06-20,6.13,6.87,0.7400000000000002
2024-06-27,6.16,6.86,0.7000000000000002
2024-07-03,6.25,6.95,0.7000000000000002
2024-07-11,6.17,6.89,0.7199999999999998
2024-07-18,6.05,6.77,0.7199999999999998
2024-07-25,6.07,6.78,0.71
2024-08-01,5.99,6.73,0.7400000000000002
2024-08-08,5.63,6.47,0.8399999999999999
2024-08-15,5.66,6.49,0.8300000000000001
2024-08-22,5.62,6.46,0.8399999999999999
2024-08-29,5.51,6.35,0.8399999999999999
