RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
394619,57,"Fresno, CA",msa,CA,252506.0,248148.0,241797.0,227294.0,219093.0,209192.0,201866.0,189367.0,182546.0,169787.0,161704.0,153560.0,155436.0,159097.0,161900.0,166558.0,169274.0,170654.0,171526.0,173193.0,172387.0,169503.0,167331.0,167160.0,169888.0,173666.0,176223.0,174533.0,172939.0,172305.0,173016.0,170886.0,170868.0,163628.0,159899.0,154534.0,157085.0,155139.0,155606.0,155308.0,159639.0,160172.0,159489.0,158394.0,156260.0,156007.0,155281.0,155793.0,157336.0,161230.0,168229.0,174358.0,175045.0,175496.0,175097.0,176215.0,178220.0,176939.0,178179.0,178997.0,187780.0,190918.0,200227.0,202612.0,207974.0,207507.0,207919.0,211403.0,210492.0,213641.0,208004.0,209724.0,208468.0,215246.0,215225.0,214641.0,214281.0,216902.0,221132.0,221378.0,219487.0,219484.0,220082.0,223265.0,224750.0,230080.0,233127.0,234934.0,235719.0,233862.0,233105.0,231470.0,232250.0,232704.0,230719.0,234495.0,237107.0,239743.0,241303.0,242510.0,247284.0,247539.0,249957.0,250190.0,251259.0,252092.0,247409.0,248340.0,249587.0,259108.0,265223.0,269716.0,273426.0,274353.0,275512.0,274808.0,274413.0,277129.0,278504.0,282717.0,280220.0,287749.0,289869.0,295408.0,290019.0,286423.0,282790.0,280525.0,279007.0,279515.0,279433.0,285987.0,288349.0,292203.0,298493.0,302856.0,303961.0,295738.0,295010.0,295914.0,299961.0,299508.0,309856.0,308428.0,312128.0,306523.0,313867.0,319881.0,327708.0,333259.0,336832.0,337251.0,337141.0,338193.0,346067.0,359562.0,365450.0,378706.0,380970.0,389086.0,386536.0,388416.0,392358.0,396037.0,404069.0,406928.0,413522.0,413861.0,423291.0,429711.0,440277.0,435343.0,423195.0,414871.0,415419.0,421788.0,419567.0,403770.0,388342.0,386882.0,394075.0,410911.0,421134.0,434546.0,433812.0,421265.0,416348.0,412963.0,424116.0,423051.0,421560.0,414821.0,418717.0,427679.0,448847.0
395238,58,"Worcester, MA",msa,MA,239604.0,242457.0,244034.0,250428.0,249814.0,240649.0,226429.0,217187.0,212244.0,207614.0,198850.0,197311.0,198614.0,208447.0,212319.0,219702.0,224496.0,226146.0,224794.0,220480.0,219502.0,212232.0,205798.0,204499.0,215192.0,224926.0,234072.0,230087.0,231715.0,222862.0,226528.0,225269.0,223225.0,208713.0,196512.0,195948.0,202984.0,210304.0,219775.0,227696.0,231689.0,225249.0,216743.0,208150.0,200792.0,196590.0,189004.0,190079.0,192331.0,203896.0,215776.0,226207.0,227037.0,218807.0,206778.0,202112.0,203225.0,211359.0,211740.0,210655.0,209317.0,217888.0,230997.0,238941.0,246953.0,241273.0,236361.0,224364.0,221980.0,219107.0,214428.0,219442.0,221703.0,233851.0,242785.0,251556.0,254685.0,242266.0,232913.0,229381.0,229360.0,233433.0,228973.0,228683.0,226322.0,232659.0,244704.0,255309.0,261011.0,255704.0,248592.0,236914.0,233757.0,229831.0,227698.0,227528.0,230675.0,236532.0,247757.0,258528.0,266808.0,260994.0,254411.0,249061.0,247560.0,245933.0,241813.0,237589.0,238038.0,248926.0,263955.0,274559.0,277621.0,272823.0,267523.0,266062.0,268312.0,268730.0,260367.0,258060.0,263186.0,275937.0,292722.0,299480.0,302302.0,297130.0,289586.0,285554.0,277180.0,274073.0,267390.0,267388.0,273989.0,285472.0,298553.0,304690.0,308252.0,301575.0,299098.0,295587.0,296549.0,292135.0,285145.0,286497.0,295134.0,313202.0,321654.0,336367.0,344278.0,349744.0,345748.0,341402.0,340038.0,336429.0,326111.0,325885.0,337141.0,362988.0,386085.0,395377.0,402889.0,398898.0,397338.0,389209.0,381167.0,377926.0,366854.0,363789.0,376439.0,397858.0,430307.0,440947.0,451227.0,435627.0,427566.0,410345.0,404383.0,392753.0,389644.0,392815.0,405629.0,422058.0,446558.0,462935.0,473941.0,467609.0,459864.0,453303.0,438587.0,429926.0,418206.0,421054.0,432276.0,452015.0,481124.0
394938,59,"Omaha, NE",msa,NE,146465.0,154241.0,157649.0,158012.0,153477.0,148430.0,147300.0,142509.0,138076.0,134219.0,133898.0,138868.0,142964.0,145688.0,148119.0,148946.0,150307.0,149723.0,145036.0,139637.0,137104.0,142737.0,144702.0,147471.0,144105.0,147124.0,149246.0,153257.0,152437.0,147851.0,140958.0,142628.0,145101.0,147182.0,141217.0,139280.0,140517.0,146869.0,150682.0,152634.0,153903.0,149707.0,147830.0,141129.0,142884.0,137855.0,137468.0,137128.0,143012.0,151466.0,159306.0,163963.0,163290.0,158975.0,153407.0,148062.0,142583.0,139284.0,137594.0,139791.0,143497.0,152339.0,158879.0,165091.0,164417.0,158248.0,153993.0,148381.0,149264.0,147369.0,149152.0,151967.0,154402.0,159534.0,164859.0,172360.0,175834.0,171801.0,164081.0,160031.0,155483.0,157868.0,157039.0,162242.0,164105.0,170408.0,178672.0,183784.0,181399.0,177308.0,174274.0,172467.0,167305.0,165371.0,166186.0,170345.0,171651.0,174515.0,178732.0,186256.0,186111.0,183421.0,177082.0,175637.0,174615.0,175612.0,172468.0,175961.0,177262.0,186645.0,191492.0,194842.0,194485.0,189912.0,185524.0,183311.0,180466.0,185584.0,184243.0,186532.0,183318.0,192279.0,199911.0,207662.0,205697.0,203127.0,200751.0,202110.0,200169.0,197533.0,193974.0,193062.0,197180.0,203379.0,211846.0,216987.0,218862.0,216144.0,213243.0,208834.0,203980.0,197687.0,197699.0,202110.0,211206.0,219330.0,228856.0,236318.0,240790.0,239632.0,237434.0,234849.0,234014.0,229817.0,227665.0,232016.0,241875.0,253456.0,264713.0,274503.0,275000.0,272031.0,263740.0,260458.0,252999.0,247251.0,244365.0,250739.0,262115.0,275078.0,287520.0,298937.0,298225.0,295459.0,285470.0,282003.0,272742.0,270696.0,268929.0,276432.0,284662.0,297310.0,306507.0,313446.0,316024.0,315900.0,310825.0,310805.0,307720.0,303349.0,295635.0,293569.0,302978.0,320397.0,334104.0
394415,60,"Bridgeport, CT",msa,CT,676015.0,685699.0,707203.0,709255.0,734855.0,685857.0,636284.0,563043.0,535536.0,506205.0,488609.0,501496.0,516233.0,532256.0,546982.0,584724.0,613340.0,618684.0,593752.0,569871.0,566925.0,587917.0,595451.0,595600.0,599054.0,616980.0,641923.0,695352.0,722304.0,718599.0,645515.0,602511.0,606333.0,632038.0,648105.0,637117.0,649894.0,694658.0,744312.0,726553.0,707914.0,663057.0,618977.0,556108.0,515085.0,539756.0,545384.0,558771.0,557349.0,595076.0,631566.0,669626.0,676860.0,670397.0,616361.0,580113.0,625832.0,617051.0,640214.0,551187.0,569634.0,587139.0,653148.0,690995.0,681217.0,630454.0,583971.0,566287.0,591917.0,621670.0,605113.0,563848.0,556041.0,585212.0,640690.0,662080.0,683573.0,633036.0,601390.0,567394.0,588074.0,572641.0,563420.0,541498.0,573185.0,600289.0,656175.0,665359.0,657317.0,624277.0,606189.0,572003.0,551155.0,543485.0,557915.0,554753.0,543352.0,546368.0,578528.0,605890.0,600947.0,572837.0,537486.0,538513.0,535721.0,561569.0,568602.0,588496.0,588430.0,592356.0,608662.0,603400.0,612997.0,589574.0,572204.0,567143.0,595133.0,610826.0,607065.0,587666.0,614223.0,609949.0,627105.0,627798.0,644008.0,620025.0,576721.0,553985.0,555048.0,555222.0,526330.0,497893.0,518180.0,550049.0,599286.0,611351.0,625811.0,601147.0,561851.0,553336.0,548344.0,581182.0,570596.0,577560.0,565726.0,592028.0,660814.0,709828.0,752381.0,745542.0,753459.0,730368.0,724869.0,705468.0,751011.0,744834.0,788668.0,813578.0,871122.0,915097.0,891244.0,841776.0,754040.0,720605.0,708711.0,730756.0,729248.0,759233.0,788554.0,841974.0,886694.0,910043.0,921644.0,878275.0,830503.0,782805.0,762298.0,778690.0,745064.0,748520.0,738147.0,805622.0,883962.0,937155.0,992905.0,955597.0,926030.0,847940.0,834081.0,827949.0,818933.0,812574.0,857294.0,901799.0,980564.0
394653,61,"Greenville, SC",msa,SC,146885.0,150074.0,158325.0,161856.0,163224.0,153431.0,148057.0,141255.0,139957.0,140153.0,140933.0,142279.0,143515.0,151200.0,155020.0,155433.0,148905.0,148506.0,147979.0,145711.0,141042.0,145742.0,148336.0,152537.0,147774.0,151060.0,154518.0,161033.0,157673.0,157895.0,153590.0,154940.0,149120.0,152146.0,152586.0,155820.0,150553.0,150385.0,155624.0,162207.0,162371.0,156291.0,149362.0,145021.0,143688.0,147436.0,148559.0,149396.0,150524.0,156154.0,162578.0,164444.0,161664.0,157685.0,155897.0,159628.0,158006.0,158548.0,152380.0,151912.0,154187.0,165460.0,174833.0,177055.0,173731.0,168649.0,161146.0,159749.0,160314.0,162820.0,161682.0,164303.0,166295.0,170705.0,173727.0,177648.0,176195.0,169784.0,168727.0,167934.0,170847.0,167418.0,169914.0,171410.0,172800.0,179437.0,186376.0,194364.0,192688.0,183384.0,177922.0,180306.0,196469.0,197211.0,,,215764.0,190699.0,204500.0,206789.0,203569.0,193196.0,191726.0,189092.0,184883.0,179979.0,181370.0,188129.0,194297.0,197758.0,206678.0,208543.0,212046.0,201994.0,201440.0,199266.0,202386.0,205966.0,206683.0,206900.0,209186.0,215698.0,225237.0,227701.0,225227.0,218975.0,211170.0,209363.0,206456.0,211671.0,213374.0,217999.0,222848.0,229028.0,238495.0,239416.0,239044.0,235256.0,234593.0,229467.0,226458.0,224237.0,230733.0,235274.0,239685.0,244515.0,253164.0,259359.0,268016.0,268520.0,276933.0,276329.0,284142.0,279590.0,276130.0,274658.0,280354.0,291673.0,300352.0,304574.0,310777.0,309248.0,311053.0,308608.0,316909.0,312916.0,316903.0,314629.0,329014.0,335854.0,349014.0,348431.0,346404.0,340578.0,343426.0,344244.0,336840.0,325219.0,318085.0,327767.0,334643.0,351140.0,355116.0,368236.0,366387.0,361341.0,358951.0,358579.0,355340.0,342858.0,337429.0,340529.0,353619.0,369216.0,389087.0
394312,62,"Albuquerque, NM",msa,NM,213837.0,218519.0,224577.0,226956.0,225700.0,217211.0,210369.0,201752.0,199503.0,200217.0,201818.0,204319.0,202560.0,206260.0,205795.0,209508.0,205229.0,203590.0,200178.0,200002.0,201506.0,202494.0,201606.0,200441.0,199695.0,202675.0,203177.0,210107.0,214325.0,214884.0,213159.0,210953.0,211831.0,204504.0,204709.0,200457.0,199678.0,192867.0,192826.0,196022.0,195401.0,193708.0,193263.0,192358.0,191989.0,187838.0,186865.0,185762.0,191000.0,197006.0,201675.0,201710.0,200370.0,198360.0,196110.0,196571.0,199355.0,192763.0,190271.0,188599.0,191876.0,195965.0,197707.0,205790.0,209627.0,208584.0,204934.0,199432.0,202382.0,200591.0,201229.0,195495.0,201114.0,206535.0,210132.0,212990.0,210006.0,210048.0,205702.0,206345.0,207866.0,202810.0,196923.0,194663.0,197959.0,202842.0,208629.0,210154.0,212267.0,212171.0,211392.0,207718.0,202980.0,203828.0,202879.0,204950.0,205867.0,213234.0,218156.0,220182.0,217001.0,216583.0,214498.0,214050.0,209834.0,209795.0,210274.0,211258.0,216513.0,219661.0,225900.0,227058.0,228604.0,225874.0,227883.0,234665.0,235093.0,229275.0,220411.0,225113.0,230912.0,234581.0,234677.0,237733.0,241426.0,240483.0,233356.0,231239.0,232174.0,236585.0,236580.0,236965.0,243339.0,249434.0,254527.0,254236.0,251094.0,249047.0,252071.0,253088.0,254133.0,249022.0,254626.0,259452.0,263304.0,257991.0,258269.0,264534.0,275734.0,279836.0,283848.0,283538.0,286800.0,285455.0,290245.0,291621.0,301681.0,308351.0,317150.0,323412.0,325503.0,325613.0,320349.0,324914.0,331183.0,333541.0,335953.0,338574.0,351711.0,364283.0,370865.0,369899.0,363279.0,359958.0,360315.0,357024.0,353712.0,347072.0,343210.0,344361.0,355154.0,372229.0,387338.0,394762.0,397696.0,396358.0,388253.0,383361.0,375537.0,371289.0,366667.0,369658.0,379845.0,388360.0,398932.0
394357,63,"Bakersfield, CA",msa,CA,225106.0,219219.0,213090.0,204792.0,194754.0,185687.0,177816.0,170211.0,163127.0,153350.0,143646.0,135463.0,131323.0,131794.0,135843.0,140314.0,143969.0,141829.0,140837.0,139122.0,139341.0,136157.0,135924.0,136059.0,136743.0,139530.0,140298.0,141948.0,141070.0,141182.0,139172.0,134882.0,130145.0,128861.0,128117.0,127245.0,127642.0,130500.0,135155.0,136697.0,136916.0,134496.0,133569.0,131927.0,132922.0,132364.0,128334.0,127459.0,129790.0,133819.0,137928.0,138510.0,144479.0,144035.0,147954.0,148344.0,151467.0,151379.0,151617.0,154589.0,159899.0,169929.0,177561.0,182460.0,183196.0,181702.0,181292.0,182432.0,182963.0,180651.0,177692.0,180434.0,184147.0,186435.0,187543.0,189592.0,192959.0,193825.0,192904.0,191869.0,189463.0,187500.0,185393.0,185262.0,191544.0,196854.0,200908.0,203722.0,203655.0,203904.0,199867.0,199502.0,199642.0,199550.0,197445.0,196162.0,199408.0,203212.0,211551.0,216066.0,218204.0,212851.0,209503.0,208261.0,208792.0,208801.0,206159.0,207500.0,212694.0,217154.0,220772.0,220922.0,220392.0,222268.0,219516.0,222046.0,220775.0,218975.0,221653.0,223974.0,231570.0,235005.0,236790.0,237268.0,239625.0,240480.0,239175.0,232123.0,225303.0,223475.0,227481.0,235437.0,241065.0,244091.0,247877.0,247969.0,248887.0,247008.0,249338.0,252084.0,255682.0,251268.0,250058.0,247843.0,255606.0,257099.0,261512.0,265200.0,272346.0,278036.0,281251.0,284929.0,288278.0,289228.0,285772.0,288558.0,294696.0,307155.0,308880.0,313628.0,315060.0,320920.0,324184.0,324995.0,331003.0,333130.0,335376.0,334141.0,341761.0,347886.0,352046.0,350630.0,351581.0,347459.0,343797.0,336101.0,334066.0,332413.0,335342.0,335989.0,334184.0,341812.0,346451.0,354085.0,351475.0,351998.0,345134.0,343342.0,335091.0,336116.0,338573.0,343377.0,350578.0,355152.0,363859.0
394308,64,"Albany, NY",msa,NY,177951.0,182004.0,185610.0,191598.0,194943.0,196872.0,191601.0,187689.0,182685.0,180483.0,169569.0,175125.0,178078.0,188655.0,185129.0,186324.0,191171.0,189387.0,190124.0,181947.0,176938.0,168180.0,167814.0,170391.0,173553.0,175030.0,185854.0,188680.0,191261.0,183412.0,183322.0,185804.0,184000.0,185135.0,179456.0,174984.0,171593.0,172685.0,180518.0,187398.0,193536.0,193544.0,188477.0,183573.0,180851.0,178579.0,173839.0,170884.0,174931.0,178218.0,185813.0,192990.0,198801.0,197750.0,188838.0,189651.0,189171.0,185634.0,180141.0,181082.0,186247.0,185710.0,193378.0,198599.0,206018.0,200480.0,195463.0,186661.0,183009.0,185992.0,189253.0,192013.0,185820.0,186006.0,185252.0,196866.0,200383.0,197743.0,190637.0,188275.0,187436.0,185057.0,179789.0,179133.0,179646.0,184843.0,187763.0,196526.0,199801.0,200186.0,192929.0,187046.0,181577.0,178532.0,176487.0,176350.0,176701.0,180327.0,186968.0,194055.0,196207.0,194683.0,188932.0,185408.0,184841.0,181906.0,179111.0,178294.0,180384.0,185254.0,190201.0,201470.0,207971.0,206430.0,196153.0,196643.0,193825.0,193606.0,186701.0,186464.0,193297.0,198995.0,208319.0,210981.0,212866.0,208535.0,204431.0,203021.0,199941.0,200815.0,196247.0,197676.0,197663.0,202772.0,209889.0,216077.0,219241.0,218233.0,213914.0,209407.0,207791.0,210480.0,211332.0,209497.0,209169.0,215040.0,219423.0,223976.0,229077.0,235837.0,241656.0,239121.0,240177.0,234064.0,239960.0,242889.0,256762.0,266816.0,282958.0,291190.0,298465.0,299846.0,298198.0,297463.0,294779.0,295954.0,293242.0,298017.0,309100.0,323893.0,333259.0,338791.0,339707.0,339728.0,332193.0,322957.0,314771.0,305583.0,302439.0,302555.0,309885.0,321770.0,330398.0,338515.0,337402.0,343344.0,348847.0,357279.0,349704.0,340169.0,334842.0,334428.0,347329.0,355275.0,377100.0
394753,65,"Knoxville, TN",msa,TN,159721.0,163707.0,165114.0,166737.0,167709.0,163444.0,160053.0,152807.0,148190.0,147501.0,149904.0,153666.0,153580.0,156980.0,160276.0,162980.0,160245.0,155670.0,152602.0,153344.0,153177.0,149630.0,146275.0,147928.0,154434.0,160291.0,163653.0,166254.0,167782.0,164269.0,160431.0,157593.0,159283.0,159525.0,156975.0,159002.0,158021.0,158643.0,164734.0,168892.0,171559.0,161912.0,156726.0,150295.0,155929.0,155584.0,155962.0,148902.0,152436.0,162952.0,170543.0,172895.0,171255.0,165700.0,162246.0,159165.0,159217.0,152778.0,147730.0,147749.0,156381.0,165231.0,169881.0,170745.0,169913.0,166725.0,163680.0,159439.0,162568.0,160702.0,155701.0,152919.0,157140.0,167462.0,178314.0,182637.0,183861.0,177467.0,173149.0,172292.0,171439.0,171678.0,170431.0,168130.0,172710.0,178321.0,185394.0,186919.0,184224.0,181901.0,180365.0,181308.0,178936.0,177415.0,173769.0,175357.0,178005.0,182493.0,187487.0,190632.0,197975.0,196010.0,192310.0,187229.0,184445.0,185745.0,181772.0,187120.0,191125.0,195600.0,197596.0,201353.0,209314.0,207136.0,203999.0,199212.0,199483.0,198992.0,196319.0,199652.0,200492.0,206212.0,209684.0,215718.0,215368.0,212404.0,211111.0,210919.0,209859.0,207324.0,200756.0,205720.0,210281.0,224884.0,228072.0,234198.0,233105.0,231426.0,229076.0,227821.0,231639.0,229861.0,228938.0,230023.0,234133.0,239157.0,240367.0,250714.0,261556.0,274949.0,278154.0,277412.0,275904.0,272053.0,269244.0,272044.0,277335.0,288329.0,297425.0,309039.0,313922.0,314135.0,314129.0,318975.0,320654.0,316707.0,309927.0,312502.0,330285.0,350432.0,362778.0,361584.0,362818.0,355652.0,351959.0,347287.0,348162.0,348942.0,350718.0,354424.0,359373.0,370118.0,386258.0,395590.0,392473.0,385158.0,385201.0,382904.0,375853.0,371673.0,372477.0,379676.0,384510.0,393200.0,409126.0
394367,66,"Baton Rouge, LA",msa,LA,184325.0,186889.0,190517.0,189643.0,186550.0,179422.0,180734.0,174887.0,172758.0,169206.0,175389.0,183363.0,183421.0,185231.0,185081.0,191421.0,189836.0,185546.0,178369.0,175741.0,174454.0,176402.0,181409.0,186585.0,189259.0,186351.0,188515.0,186695.0,192671.0,189188.0,187022.0,189481.0,193338.0,193470.0,182827.0,178417.0,182105.0,188940.0,190941.0,190660.0,189638.0,184918.0,188630.0,178846.0,178178.0,167575.0,174202.0,176466.0,180196.0,185529.0,186655.0,193865.0,191971.0,197869.0,193269.0,193250.0,184288.0,174588.0,170962.0,176757.0,189391.0,193156.0,194048.0,192786.0,191407.0,187058.0,183435.0,182649.0,185237.0,179864.0,178149.0,179231.0,189068.0,193854.0,198377.0,195661.0,199452.0,194920.0,200803.0,194812.0,193793.0,190321.0,201557.0,208790.0,212580.0,208541.0,211117.0,211771.0,208956.0,202943.0,196919.0,192986.0,196088.0,199179.0,200927.0,200951.0,205983.0,210182.0,211158.0,213492.0,216182.0,213126.0,205659.0,195455.0,187667.0,178866.0,176852.0,180080.0,189968.0,197154.0,208252.0,212228.0,213280.0,208861.0,208452.0,208372.0,206076.0,202422.0,203220.0,204151.0,208162.0,210955.0,214955.0,218842.0,219294.0,217035.0,209766.0,209643.0,208285.0,208913.0,203558.0,206799.0,210136.0,218885.0,225904.0,227477.0,224671.0,221243.0,223718.0,220939.0,216223.0,213099.0,214346.0,219571.0,226203.0,229547.0,231449.0,232320.0,238437.0,239202.0,240025.0,242156.0,241467.0,238602.0,234502.0,239643.0,249066.0,256573.0,263362.0,262601.0,266932.0,261579.0,263272.0,262325.0,262671.0,260493.0,262102.0,267926.0,272762.0,275918.0,278936.0,282203.0,278378.0,274674.0,269522.0,270247.0,268195.0,278967.0,273805.0,274319.0,261642.0,269037.0,271424.0,276072.0,274934.0,276057.0,274282.0,265357.0,255222.0,256697.0,265734.0,274616.0,275198.0,280618.0,291911.0
394843,67,"McAllen, TX",msa,TX,161715.0,162223.0,158098.0,166772.0,163600.0,162802.0,162056.0,172920.0,174272.0,176067.0,166142.0,164679.0,165991.0,177581.0,203367.0,199331.0,197349.0,174372.0,169390.0,171676.0,169775.0,170140.0,195636.0,181298.0,174024.0,127886.0,130865.0,134516.0,141991.0,145834.0,140983.0,141673.0,138883.0,135547.0,131241.0,129104.0,132848.0,133925.0,133041.0,130422.0,122946.0,126034.0,132675.0,136309.0,130814.0,121280.0,121979.0,125635.0,131470.0,130891.0,130783.0,131645.0,131790.0,135395.0,134844.0,135438.0,130646.0,135716.0,130048.0,129783.0,125080.0,133009.0,139708.0,146078.0,140729.0,140691.0,136171.0,136855.0,131004.0,125483.0,125024.0,127263.0,129342.0,135604.0,133356.0,135873.0,129640.0,133454.0,129311.0,129710.0,132196.0,135304.0,134253.0,128138.0,126454.0,130289.0,137640.0,141907.0,142659.0,142718.0,142886.0,142639.0,153165.0,156981.0,156874.0,140833.0,138511.0,146278.0,158617.0,155814.0,153759.0,151164.0,157941.0,159202.0,154669.0,149745.0,146837.0,149102.0,154629.0,155637.0,161605.0,162292.0,164975.0,157405.0,153929.0,151851.0,153824.0,153024.0,151701.0,150953.0,151575.0,157731.0,157739.0,170346.0,168400.0,171945.0,162888.0,160077.0,158917.0,155734.0,155064.0,162206.0,164530.0,170360.0,166654.0,173677.0,172970.0,169096.0,163984.0,162722.0,165077.0,164732.0,167882.0,169636.0,170636.0,171573.0,178825.0,187560.0,195311.0,196707.0,194051.0,191021.0,190854.0,192556.0,193168.0,196507.0,198496.0,203066.0,207614.0,217559.0,218187.0,220391.0,218239.0,219942.0,218141.0,215799.0,215622.0,216062.0,224537.0,231478.0,241122.0,238881.0,239488.0,227803.0,220970.0,217441.0,216593.0,223685.0,224353.0,225235.0,223930.0,229412.0,231558.0,229068.0,227127.0,235171.0,239861.0,233867.0,224435.0,214003.0,218075.0,214119.0,216998.0,215829.0,226104.0
394908,68,"New Haven, CT",msa,CT,258057.0,258934.0,270878.0,284474.0,289993.0,279813.0,263084.0,247626.0,244106.0,241984.0,239691.0,233253.0,231095.0,233372.0,238981.0,245275.0,249958.0,245181.0,239270.0,234966.0,238145.0,242018.0,241626.0,236706.0,236359.0,234483.0,246521.0,248327.0,252418.0,239686.0,239570.0,232364.0,236258.0,230671.0,232144.0,223290.0,223842.0,231290.0,250454.0,254876.0,253944.0,243113.0,239101.0,232566.0,223730.0,209553.0,197234.0,193360.0,203517.0,215006.0,232242.0,243098.0,250008.0,242432.0,229260.0,224544.0,224339.0,220979.0,210292.0,201430.0,210709.0,218185.0,235369.0,241016.0,252454.0,248755.0,240671.0,231655.0,221739.0,213229.0,202633.0,195998.0,202977.0,216470.0,231113.0,239887.0,239398.0,234477.0,227153.0,220075.0,220421.0,214188.0,208262.0,201494.0,205043.0,214392.0,225709.0,233855.0,242298.0,240343.0,233816.0,219560.0,214477.0,213899.0,213934.0,211720.0,212945.0,217818.0,233299.0,239276.0,243869.0,234994.0,229344.0,224656.0,223472.0,222776.0,215805.0,210607.0,204991.0,213897.0,228912.0,242047.0,250460.0,244826.0,243166.0,233808.0,233027.0,231698.0,229923.0,228797.0,230054.0,238064.0,251197.0,257343.0,261862.0,252096.0,246753.0,239192.0,239576.0,233121.0,226270.0,224326.0,234535.0,250327.0,262879.0,265685.0,265605.0,255673.0,252276.0,245381.0,243040.0,236277.0,232737.0,236388.0,245269.0,254181.0,261876.0,274304.0,283171.0,287426.0,285697.0,289622.0,292392.0,287530.0,278287.0,279213.0,289353.0,307544.0,318101.0,325208.0,322731.0,319827.0,315426.0,313784.0,310658.0,306434.0,316770.0,315703.0,326640.0,328023.0,345202.0,357865.0,363679.0,362628.0,353021.0,344551.0,333780.0,325011.0,314745.0,314524.0,329323.0,352250.0,371560.0,377079.0,379428.0,379377.0,380642.0,372781.0,365914.0,355591.0,352266.0,354431.0,363213.0,381362.0,407374.0
