ds,yhat,yhat_lower,yhat_upper
2024-08-31,505942.09541318205,498346.7441770267,514234.7345089029
2024-09-30,499945.150783039,491675.62792342016,509017.2277016312
2024-10-31,495818.5400659724,487485.84852637094,503892.9855585188
2024-11-30,493997.4667520618,486311.47213796014,501602.2907558948
2024-12-31,496210.54504009977,488069.0703312874,504265.08288951125
2025-01-31,496940.7922109176,488627.1050579304,504443.3195134553
2025-02-28,492667.73846875236,484663.28657403187,500387.8590632009
2025-03-31,500407.4243168772,492537.62508951424,509082.399814104
2025-04-30,513528.1529315606,505954.4062749584,521838.65335944586
2025-05-31,527238.9933404654,519292.36110521806,534876.59604479
2025-06-30,539357.3514592291,531222.2550998125,547361.6797373046
