CityName,StateAbbreviation,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
WENATCHEE,WA,261800.0,274600,273100,265700,272500,267500,271500,271300,282600,287900,298900,299600,298000,304000,305700.0,302800.0,291000.0,301500.0,319300.0,315900.0,318300.0,322700.0,328000.0,340900.0,330800.0,
ROCKLEDGE,FL,254500.0,243800,241800,237200,247600,238600,246700,245100,265000,254600,260800,259500,258500,242600,238600.0,244500.0,262400.0,261900.0,257700.0,244600.0,254400.0,253600.0,259500.0,243000.0,245500.0,247200.0
CAROL STREAM,IL,214200.0,219300,231800,225900,230300,242000,247100,244100,231400,233400,234100,239700,243300,249700,242800.0,241000.0,241600.0,258300.0,250800.0,243000.0,221400.0,232000.0,217600.0,232600.0,225700.0,237400.0
OSWEGO,IL,256500.0,235600,239800,236500,243300,243900,241500,240900,248600,246500,279100,269200,268900,247200,254200.0,251200.0,237700.0,235100.0,235400.0,228400.0,227000.0,234200.0,254500.0,257800.0,257000.0,251300.0
BILLERICA,MA,411800.0,403300,400500,404000,411900,420800,414000,411300,383500,386400,367700,399700,403400,435200,436300.0,441200.0,434000.0,442300.0,437300.0,436700.0,423100.0,423400.0,419300.0,424100.0,430800.0,
KELLER,TX,395400.0,403200,417300,423600,413100,406600,400300,397100,391700,393800,394500,394800,385900,386700,395200.0,406100.0,418500.0,412900.0,414900.0,427400.0,427200.0,426400.0,419800.0,452300.0,450600.0,439000.0
KEARNY,NJ,318100.0,302300,310100,315700,333100,324700,331400,327500,323000,323200,335200,345400,342000,326800,334500.0,340900.0,336800.0,337400.0,330100.0,351500.0,343000.0,338900.0,336600.0,383700.0,394900.0,377400.0
STATE COLLEGE,PA,293600.0,303500,305400,290100,297000,298400,289200,286200,289900,300200,304600,305400,289500,290100,285000.0,298800.0,296000.0,303600.0,323900.0,324200.0,321900.0,298100.0,292300.0,282200.0,292200.0,313500.0
COPPELL,TX,420500.0,390400,409500,420800,410400,402700,397200,402500,408800,394600,401100,397100,410000,397000,406300.0,409000.0,415400.0,411200.0,400800.0,397900.0,410200.0,425400.0,441300.0,416500.0,425500.0,
MARTINEZ,GA,157700.0,160600,165300,164200,167900,161300,164700,159800,162900,161900,171400,181900,184100,180400,176800.0,172200.0,174400.0,168100.0,173600.0,174000.0,173900.0,179700.0,175400.0,173600.0,200000.0,
CRYSTAL LAKE,IL,198200.0,197900,200900,196800,202400,203500,206000,210500,211400,225300,223100,241500,240600,240600,221800.0,219700.0,226100.0,225100.0,218200.0,214000.0,218100.0,229600.0,227100.0,234600.0,228700.0,225900.0
MT LAUREL TOWNSHIP,NJ,216900.0,213700,215600,217000,217300,214700,216000,215600,217500,223400,225200,224700,218000,215000,224500.0,218000.0,224600.0,231100.0,238300.0,240600.0,223000.0,223200.0,226100.0,232500.0,244400.0,242200.0
GREENEVILLE,TN,111800.0,121900,119300,118900,112000,111500,111800,110200,111200,117800,124800,132200,127800,131700,130200.0,132800.0,130400.0,130300.0,129200.0,127800.0,122900.0,136800.0,125200.0,137500.0,123000.0,136700.0
SAN BRUNO,CA,872600.0,916700,884200,987900,925300,1062100,1009300,961500,873200,829300,871000,902800,856800,868800,894000.0,988100.0,960900.0,889300.0,844500.0,909500.0,993300.0,1054500.0,1050500.0,1099000.0,1159000.0,
FENTON,MO,209400.0,222300,240600,230500,224100,211300,211600,211000,210000,209100,203000,215200,195700,203500,196600.0,229100.0,231500.0,224100.0,217800.0,213400.0,229000.0,226700.0,226900.0,224400.0,224100.0,220200.0
MERRITT ISLAND,FL,266300.0,268500,259700,250300,253700,248000,250500,258300,269400,268400,263000,285500,289800,285600,262500.0,269400.0,285000.0,303100.0,303900.0,300100.0,282700.0,272300.0,264900.0,259700.0,281200.0,288000.0
PEKIN,IL,79600.0,87100,82800,82700,78300,86300,90100,89100,85400,84800,87400,88900,102000,95600,92000.0,80500.0,84400.0,85200.0,83000.0,89200.0,90200.0,93500.0,87300.0,87200.0,92100.0,92700.0
LINDEN,NJ,235500.0,253000,260300,271100,263400,267900,261000,260700,253600,247800,251100,254200,269400,289800,293400.0,298700.0,283900.0,300600.0,301000.0,305900.0,288500.0,303500.0,308400.0,325000.0,320500.0,338100.0
WINDER,GA,162500.0,161200,164900,164000,165100,165200,166900,171200,171500,174500,174700,176000,177400,178500,181700.0,182400.0,183100.0,184500.0,182700.0,187500.0,188000.0,192500.0,190500.0,192100.0,190400.0,
WESTFIELD,MA,204400.0,207900,205800,207400,196400,208300,213400,214900,213300,211900,210600,212900,215200,224800,224100.0,233900.0,235200.0,233200.0,224200.0,221600.0,223600.0,227900.0,227500.0,233200.0,248100.0,260700.0
NORTH LAUDERDALE,FL,159000.0,166300,172000,175200,177500,175700,179300,188500,191300,193700,183200,182000,185100,186200,187700.0,182600.0,203500.0,206900.0,218400.0,201900.0,202500.0,200900.0,199200.0,200300.0,197200.0,
URBANDALE,IA,240000.0,234500,237700,229800,236000,233400,224900,225000,231700,239800,237600,237700,245100,249800,241900.0,236700.0,239300.0,239200.0,236900.0,225200.0,227800.0,223200.0,226300.0,237200.0,247900.0,264300.0
LIVERPOOL,NY,141300.0,135400,136700,145400,151100,150900,149000,147700,151700,152700,153000,151500,142300,142500,143500.0,154900.0,160700.0,161500.0,161600.0,161000.0,161600.0,162300.0,158400.0,160000.0,153300.0,157600.0
LEVITTOWN,NY,411700.0,414900,414900,418500,423700,421600,416400,421900,423300,433400,430400,429000,427900,418600,427000.0,426500.0,428700.0,421000.0,422800.0,433600.0,439300.0,436500.0,437000.0,437800.0,453500.0,
BEAR,DE,258300.0,252300,232800,240400,243000,249400,244000,236700,238800,235300,256800,251100,251500,244200,249400.0,255300.0,252700.0,249400.0,248500.0,246800.0,251200.0,255300.0,267600.0,279400.0,281100.0,281500.0
HUDSON,FL,160700.0,161400,156900,156300,158500,163200,160000,158700,159700,164800,168300,172200,169200,166600,163100.0,164200.0,168800.0,169700.0,171400.0,168800.0,174400.0,175500.0,181800.0,173800.0,184800.0,
BARTLESVILLE,OK,110600.0,109400,116700,114000,106000,104700,107400,109700,114100,110400,115400,115600,120700,118300,114900.0,116700.0,125700.0,130000.0,128200.0,124200.0,123300.0,123600.0,106000.0,112700.0,117000.0,131000.0
SHELTON,CT,319900.0,319200,322900,323100,316600,323500,305700,293100,293700,304700,305700,298700,307300,312800,308200.0,302500.0,311500.0,317100.0,323900.0,316600.0,318700.0,313600.0,320200.0,318800.0,323700.0,
NORTHVILLE,MI,340100.0,347800,347000,361000,346000,356400,346300,369700,366200,384300,378700,369800,362100,362400,354500.0,350700.0,376700.0,392900.0,402300.0,383100.0,386500.0,375100.0,385800.0,384300.0,386500.0,368900.0
NORTH BRUNSWICK TOWNSHIP,NJ,241300.0,251800,248100,241900,252000,256700,251100,244200,243400,250600,242600,242400,233200,255000,258200.0,273600.0,277800.0,291200.0,288200.0,277800.0,285900.0,278100.0,274000.0,287100.0,295200.0,311000.0
ADDISON,IL,220900.0,231900,231900,224900,219000,228800,231600,244700,221800,226100,222500,244900,229500,234500,237700.0,250800.0,250100.0,239300.0,235200.0,234200.0,233600.0,227500.0,231400.0,233100.0,233100.0,224000.0
FITCHBURG,MA,181200.0,183200,192900,201600,200000,198100,194100,198000,190100,200900,201900,199900,194700,199300,216900.0,218600.0,212600.0,206900.0,209100.0,225800.0,221700.0,231700.0,222300.0,228800.0,212200.0,215400.0
GONZALES,LA,222000.0,217200,212700,209100,219200,214800,206300,204000,207000,216300,211500,209000,195400,193900,195200.0,199800.0,203500.0,207200.0,216200.0,223200.0,223800.0,223900.0,207800.0,209600.0,196600.0,195200.0
LEOMINSTER,MA,220800.0,222000,227200,230900,244400,245800,239900,231800,239100,244100,250100,240400,239200,245500,261200.0,247600.0,235500.0,223500.0,244500.0,238100.0,247700.0,249600.0,269900.0,254800.0,259000.0,242500.0
FRANKLIN TOWNSHIP,NJ,286800.0,285100,294800,303500,301600,285500,283700,281100,287300,291300,317700,311400,308300,298400,298300.0,293400.0,282700.0,300300.0,301000.0,311100.0,294400.0,304700.0,297900.0,308100.0,310700.0,313500.0
TAYLORS,SC,164300.0,173200,163000,180300,181200,182500,183800,185900,188600,169700,173400,185800,181000,174300,165800.0,176700.0,186700.0,181300.0,185600.0,184800.0,193100.0,198200.0,193000.0,195000.0,186100.0,
PASO ROBLES,CA,485900.0,485700,480800,466600,467000,476900,483100,477400,480300,461800,467400,484300,511300,502000,495200.0,506800.0,523000.0,499500.0,491500.0,477700.0,505400.0,505300.0,508400.0,522000.0,513000.0,528900.0
SAN PABLO,CA,411500.0,418000,461400,454200,457600,441800,442600,439200,426600,426700,446600,438300,449700,439900,464000.0,469100.0,449200.0,442600.0,456900.0,489000.0,466800.0,452200.0,449800.0,472300.0,470900.0,440200.0
BALLWIN,MO,273500.0,269100,264900,253200,261400,259400,263800,250000,243700,253900,257600,259100,239600,268200,271000.0,280000.0,259200.0,263100.0,268200.0,254900.0,247800.0,252700.0,261400.0,290000.0,283800.0,292100.0
THE COLONY,TX,245000.0,246000,252100,256700,256000,251600,253400,251000,254700,257000,256500,262000,260700,267100,263700.0,260600.0,247900.0,240100.0,260800.0,273600.0,290100.0,281600.0,276900.0,273300.0,260400.0,
BLUFFTON,SC,248000.0,257000,261800,265800,265200,264900,259400,260300,265300,268500,269200,270000,276600,270900,266300.0,264800.0,270500.0,275500.0,272100.0,272400.0,273600.0,276100.0,283100.0,283200.0,278300.0,283800.0
MOSES LAKE,WA,201200.0,198700,216500,212500,204300,196800,197800,202800,203400,204600,211200,219500,217000,217600,214200.0,214600.0,216400.0,221800.0,223000.0,225500.0,224700.0,237400.0,254300.0,266300.0,256900.0,
NORTH MIAMI BEACH,FL,219300.0,224200,228800,227000,227400,223400,208400,180000,186800,189200,215300,200800,221900,227200,230400.0,217100.0,228300.0,234900.0,244900.0,241300.0,238700.0,236500.0,230700.0,211500.0,209600.0,
LA PUENTE,CA,448500.0,454300,449300,444200,443600,452700,460500,434900,441300,433600,455600,455000,473900,477800,481400.0,459200.0,458900.0,455000.0,473400.0,473100.0,468800.0,474900.0,490600.0,505000.0,496500.0,503200.0
MARLBORO TOWNSHIP,NJ,468000.0,451800,449600,448500,456500,480400,476900,482500,450500,456000,445100,451100,513600,509400,511000.0,461900.0,467900.0,467400.0,461600.0,474100.0,459500.0,437000.0,422000.0,462900.0,501100.0,529300.0
ESSEX,MD,147100.0,149600,166100,171800,168800,165000,162500,163100,166200,158700,156300,153900,158600,163800,170100.0,176400.0,177300.0,169400.0,154600.0,157600.0,156400.0,176100.0,170000.0,181100.0,181100.0,204800.0
BULLHEAD CITY,AZ,199400.0,201200,188100,195100,194600,203900,196600,192900,189800,191200,196800,191800,187900,183000,187900.0,196000.0,191200.0,188900.0,192700.0,214700.0,211400.0,215000.0,197000.0,204100.0,199100.0,
AIEA,HI,493200.0,449700,449900,469300,451900,458700,436300,447800,453700,463500,465200,449800,458400,514800,529200.0,514100.0,462300.0,457200.0,463600.0,467000.0,503400.0,464600.0,503900.0,476500.0,551000.0,485600.0
LANCASTER,TX,163500.0,160100,162300,157900,160800,165100,170300,166500,164800,164200,169800,169100,173500,179600,184000.0,180300.0,171300.0,174200.0,177300.0,182300.0,180200.0,181100.0,183000.0,186900.0,185700.0,194400.0
TEANECK,NJ,373700.0,395800,390900,396100,377700,381000,364500,367700,371100,398900,397200,397100,384500,399700,403600.0,392900.0,390900.0,384800.0,380400.0,376500.0,389200.0,398100.0,402000.0,392800.0,420700.0,419300.0
MANALAPAN TOWNSHIP,NJ,403600.0,396600,394400,386700,383300,382700,384300,431100,425300,403900,356000,346700,345200,328700,350300.0,392200.0,416800.0,413500.0,403600.0,426200.0,415700.0,418200.0,391300.0,420300.0,440300.0,
PAINESVILLE,OH,116600.0,121300,123900,123200,127400,125200,125000,126200,129500,131000,131700,131200,144600,139900,140900.0,133400.0,130200.0,130900.0,122000.0,129100.0,132600.0,138800.0,128900.0,128600.0,125200.0,
HOLYOKE,MA,172500.0,178300,180400,194600,186600,184400,191800,195000,195200,181500,190100,189100,193800,184900,186700.0,185000.0,189800.0,194900.0,202400.0,211500.0,206700.0,218900.0,214800.0,212700.0,186800.0,140400.0
CERES,CA,282200.0,289600,288600,287700,287800,291900,288100,286400,280500,283900,291800,293100,296900,292200,299400.0,299300.0,299600.0,295400.0,295600.0,297000.0,300800.0,296800.0,300600.0,301700.0,322300.0,
ELMONT,NY,391900.0,413200,399500,414500,412900,426300,420800,419900,428500,440800,448700,434000,423100,434900,454600.0,466100.0,462500.0,457900.0,462100.0,452100.0,451800.0,434200.0,445600.0,450300.0,459500.0,479000.0
SALEM,MA,349200.0,349900,349400,352400,359300,350900,360300,349800,363400,361600,362300,355100,358100,367400,357500.0,358700.0,351700.0,363300.0,367500.0,384500.0,391000.0,403500.0,392200.0,393100.0,380400.0,399700.0
MIDDLE RIVER,MD,202400.0,213000,198600,197300,191700,190200,178800,175700,177000,181700,178400,168600,190300,199500,209200.0,192100.0,192500.0,183900.0,176000.0,166700.0,177700.0,185300.0,190600.0,204400.0,217400.0,209300.0
OWASSO,OK,169800.0,173700,170600,175300,177500,180800,178000,177300,181400,180100,183600,180800,182100,180000,185300.0,189700.0,195800.0,202900.0,193900.0,200500.0,199000.0,201300.0,195200.0,188800.0,197900.0,207900.0
BROOKFIELD,WI,302400.0,295100,312400,312500,315400,315400,318900,315700,305500,304400,301100,309600,298600,303500,300400.0,313600.0,318200.0,319600.0,325900.0,332100.0,319000.0,309300.0,311000.0,332900.0,337500.0,328100.0
MONROE TOWNSHIP,NJ,293100.0,286800,279800,257000,271500,297300,302000,309600,298200,284900,268800,271700,280900,302100,317000.0,330400.0,301600.0,280800.0,258200.0,280400.0,294500.0,321900.0,335200.0,353600.0,346100.0,
BEAUFORT,SC,207300.0,204400,209900,218300,226900,228100,213200,220900,221400,217400,212700,217600,224600,214500,195200.0,208900.0,219900.0,238800.0,233400.0,230100.0,231000.0,238200.0,240500.0,242700.0,240200.0,238400.0
SUN CITY,AZ,150400.0,150400,150500,153200,155000,157600,160700,163300,166800,164900,168700,168100,169700,169200,172500.0,177800.0,179600.0,177000.0,177900.0,179600.0,184800.0,186600.0,188700.0,190100.0,189400.0,189600.0
STREAMWOOD,IL,177100.0,180000,176000,179100,183300,188200,189100,185800,188500,191000,198500,196100,201400,196600,197200.0,195700.0,200400.0,204100.0,209300.0,205700.0,198300.0,191600.0,185200.0,182400.0,180100.0,190300.0
MOORHEAD,MN,194200.0,191400,188600,189200,186900,190500,187800,189100,184200,185800,184100,181800,183200,202200,207900.0,212900.0,202400.0,201300.0,199400.0,192300.0,196000.0,193300.0,190400.0,193500.0,209900.0,
RANCHO PALOS VERDES,CA,1224600.0,1291700,1252700,1267800,1258200,1214500,1142000,1172400,1178000,1223500,1231300,1220400,1172900,1181700,1185300.0,1280500.0,1218200.0,1224700.0,1178000.0,1147800.0,1156800.0,1138300.0,1132000.0,1209800.0,1214800.0,1345800.0
HILLIARD,OH,207200.0,215000,222500,230200,231200,225100,222300,221700,222600,222400,223900,224000,244300,248200,259100.0,245600.0,242500.0,240500.0,239400.0,245200.0,239600.0,235500.0,230500.0,234800.0,236800.0,246100.0
MUNDELEIN,IL,223200.0,218600,211800,211800,214500,221900,213300,209600,219800,229400,233100,223900,213700,217700,218700.0,228200.0,219200.0,212200.0,208400.0,219800.0,226900.0,241000.0,246800.0,245700.0,232500.0,235000.0
NEW BERLIN,WI,258100.0,255500,256800,258400,263200,258800,265000,261700,260500,258900,258000,278300,283500,280300,272500.0,273400.0,284800.0,278400.0,279400.0,277200.0,275500.0,270200.0,273500.0,288500.0,273600.0,275700.0
LOS BANOS,CA,289800.0,294300,296200,299200,300600,298800,295200,304100,309700,312900,307100,296800,294500,290200,300300.0,305800.0,315400.0,320100.0,322500.0,324800.0,330200.0,319600.0,308800.0,307600.0,314300.0,
CLEBURNE,TX,157600.0,152900,148600,147500,146000,148200,148000,150700,148700,154800,151000,151800,149000,157400,156300.0,157600.0,157200.0,170300.0,174600.0,177900.0,172300.0,179000.0,170000.0,174100.0,164500.0,
CLINTON,MD,283600.0,283300,281400,275300,274600,275700,277600,282500,283000,287000,286300,286300,289300,293700,298000.0,298600.0,289000.0,294600.0,292900.0,296700.0,300400.0,307200.0,318800.0,313000.0,308200.0,311000.0
CASSELBERRY,FL,211200.0,207900,203500,203800,202400,192500,199100,193800,206200,204700,210000,204900,204800,202200,206800.0,211200.0,214300.0,211800.0,214200.0,225300.0,232500.0,229500.0,229200.0,229200.0,230200.0,232200.0
KERRVILLE,TX,218600.0,225300,228300,232400,230500,229700,233200,229500,223100,226800,217000,228700,228000,243600,243100.0,254100.0,249000.0,236800.0,229200.0,228700.0,243100.0,235300.0,235500.0,240100.0,259100.0,
GERMANTOWN,TN,314300.0,331900,324500,322300,315000,320600,314800,304100,295500,306500,312800,314100,320000,321900,336200.0,331500.0,348300.0,345000.0,336100.0,323100.0,328800.0,351500.0,350300.0,357400.0,354400.0,355900.0
BARTLETT,IL,274300.0,270300,256800,254100,253800,254400,255800,262600,270700,266400,273700,275600,283700,275200,268600.0,270100.0,266900.0,264400.0,263100.0,267400.0,260600.0,260900.0,268200.0,277400.0,278300.0,273200.0
MARLBOROUGH,MA,313100.0,312100,325600,326900,345000,351600,357700,347900,346200,337400,333200,313400,316300,329800,376900.0,376600.0,370500.0,344800.0,344000.0,349100.0,392900.0,394900.0,396200.0,368000.0,365500.0,
MONTCLAIR,NJ,515300.0,484000,506900,515900,563700,594600,618700,611400,591100,592200,612500,663300,685600,693700,699000.0,675900.0,677100.0,654200.0,640500.0,575500.0,544000.0,575100.0,582300.0,635000.0,567300.0,633400.0
MAPLEWOOD,MN,214100.0,220000,219100,229100,226100,228500,226400,222800,225800,235700,246500,244600,245000,245100,245200.0,246800.0,244600.0,247800.0,242700.0,243300.0,249700.0,253900.0,254400.0,244300.0,245400.0,
HILLSBOROUGH TOWNSHIP,NJ,320200.0,313700,316600,306200,335200,322100,337500,331000,328200,350800,341400,361600,358500,414900,388600.0,360600.0,307500.0,325900.0,351200.0,350600.0,383300.0,379200.0,,,,
SPANISH FORK,UT,260800.0,268400,272900,272600,270500,270000,276000,278100,281100,279100,283500,286000,289900,296500,296400.0,298700.0,298400.0,296600.0,300100.0,297100.0,301500.0,295600.0,304100.0,302000.0,304300.0,313400.0
BURLESON,TX,205400.0,215800,214500,215900,209600,208400,208100,207700,204100,207000,209500,211600,205300,212700,211700.0,213300.0,209300.0,217100.0,221500.0,219000.0,216100.0,216600.0,220500.0,223800.0,220000.0,
JACKSONVILLE,AR,90400.0,92400,92600,100700,100700,93000,86400,82000,89700,91200,91600,105400,99400,99000,94900.0,98700.0,106000.0,95000.0,97400.0,87700.0,95100.0,95600.0,107800.0,102400.0,105200.0,
BRISTOL,TN,115000.0,108900,106100,113500,113000,110500,96400,102400,105000,109200,102200,109100,109300,114000,109500.0,113600.0,115800.0,113600.0,117300.0,119200.0,123200.0,130400.0,119900.0,125800.0,124300.0,144000.0
NORTH AUGUSTA,SC,130500.0,128200,131400,143400,143000,141000,136500,139900,149700,155000,149000,146300,145200,158300,155400.0,159800.0,160300.0,163400.0,165200.0,161500.0,161700.0,164400.0,178300.0,181200.0,174900.0,166400.0
RIVERTON,UT,343100.0,351800,352100,350500,348800,347100,346300,351700,352400,366900,361800,354200,357800,362700,379400.0,386800.0,383700.0,386400.0,379000.0,382700.0,382800.0,380300.0,384600.0,385000.0,386100.0,386100.0
BOWLING GREEN,OH,197500.0,189400,177800,156200,157100,162200,160300,165100,160500,174700,180100,172800,161000,161700,160300.0,167000.0,156900.0,165400.0,165300.0,181600.0,180800.0,190400.0,178800.0,173500.0,176400.0,186200.0
