RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
394404,10,"Boston, MA",msa,MA,263.4010354440462,253.96825396825398,276.4343847352025,259.2249475224885,261.46153846153845,265.8344794687847,262.17699642431467,281.970844716726,290.71596009975065,291.69529085872574,289.25352094805487,289.01108275946876,281.8152895382783,279.1696990902729,277.77777777777777,302.04962243797195,300.0,276.66683567092025,310.49597269624576,288.783185840708,289.8708177472984,299.92942836979535,300.63514467184194,289.49785117878196,299.6575342465753,315.1212121212121,310.02583979328165,319.05359383402043,286.56050955414014,296.4138836421117,320.0,324.993200979059,324.1994853177703,322.07700405988624,327.90518098560835,329.0914195867026,334.354579539368,353.03223504828884,363.0975279682425,416.5383686530218,424.0740740740741,375.0,388.61920172599787,374.62462462462463,403.4833091436865,354.54545454545456,376.1904761904762,404.76190476190476,378.0556726378644,381.62957645369704,373.31770083351796,437.53674270773786,436.44879710453483,444.9277791235188,418.3979591836735,421.62192873665145,383.0641130127683,413.55226691579276,458.04168086072787,435.64356435643566,477.66532905296947,450.89029293509475,425.4703328509407,444.0188055023507,470.2144492324266,431.5882298338439,473.76270075385116,438.82978723404256,498.10061670224104,460.55555555555554,449.6373997467286,436.42059496567504,464.572192513369,486.06156717893555,493.29123914759276,485.0601374026468,483.37549692808096,495.6183155080214
394976,11,"Phoenix, AZ",msa,AZ,141.8286275859495,146.40951563508693,141.13475177304966,145.66941297631308,149.75579042006484,144.95890797124196,147.3685815963396,149.88730277986477,149.14054600606673,155.460615878824,157.0699546545442,151.0386198280297,154.31136822356947,155.75060963218857,150.33330063763717,159.19629057187018,156.59386617100373,154.21270138023357,157.93539325842696,157.01127089001167,156.26398969002238,161.49284831494543,158.3684378208078,159.76789920866872,160.27741917821552,158.0827212988017,160.37435718797354,158.25075251660135,161.19258842973056,163.99,170.286533253382,174.90283176013327,175.8478714153646,180.69634200088146,183.28307368870225,176.78051001821493,179.3504604944256,188.90179163901792,191.41017811704833,196.7288058726553,203.484410103675,200.58037475345168,214.0255905511811,209.27237604636187,214.46633042529987,228.65491183879092,227.14526079641055,221.7223803115529,226.90037796976242,229.49,233.6605875329957,233.64611260053618,240.62000169625694,239.74181650530198,244.5733893592884,237.72295592238393,239.36867182846933,229.78932486726188,234.03284671532847,223.0307467057101,223.49297573435504,221.755230125523,219.57793286806248,224.2652329749104,221.3288254632397,228.09645972293484,228.85791135037994,223.48907309721176,226.97843822843822,232.23203165995167,228.87352790578598,225.6492933682846,231.62114224902447,236.06526545496308,230.0860775684523,237.30352801781373,235.8734309623431,236.9747899159664
395057,12,"San Francisco, CA",msa,CA,440.0098904775064,361.9133419133419,425.8594150846588,405.5059742122679,471.47495361781074,465.6132246376811,491.57217284707326,501.3286093888397,487.0833333333333,477.98235499650593,461.4813066020557,523.0182679102732,427.2151898734177,457.0433588876194,455.2184013851447,464.5225905577138,494.35195443035883,492.5026033213611,493.9516129032258,499.33274021352315,460.6103620445415,506.7765475482281,494.5210321668434,431.7490308193194,462.55506607929516,450.926672320688,459.54321486268174,492.3076923076923,460.9743321110529,454.19847328244276,508.69565217391306,494.7575360419397,495.73210768220616,466.89824274621986,589.795918367347,506.2217194570136,592.4453280318091,575.9162303664922,672.8841870824053,753.5460992907801,726.9257460097155,772.7570399476097,868.9854972449011,814.6209350671129,738.4865208128483,822.4324966347297,703.8951756998213,548.926756134128,488.8444590245797,558.5464333781965,534.4152210408506,553.3694048204624,538.2716049382716,652.836468885673,633.4933903576982,682.7924066135946,591.6639362166885,607.4717166748648,626.6173130730788,568.4485006518905,551.2506201392293,816.4326573062923,732.9296196086102,754.6651817006496,720.0027763010219,797.4137931034483,787.6910466004249,701.8554062699936,703.1396346438704,815.1438875094364,594.8270721526535,613.7589928057554,599.4784303609754,693.578693433223,734.5463821892394,763.0944679534302,910.4812547819433,959.5508495731872
395025,13,"Riverside, CA",msa,CA,180.59558117195004,190.21527912861313,183.2328097867958,180.23748939779475,183.10997643653178,192.46980425494348,185.89941376118483,188.0481682523756,183.07104812709562,203.60219263899765,190.0452488687783,197.73510693800682,204.01385542168674,198.43342036553526,191.29140826386708,197.59815798922259,195.4152574220218,200.46592894583574,200.0,206.20689655172413,201.8544156003598,204.2376766610967,206.53693358162633,199.01294589360782,211.9838872104733,215.37996120050212,220.76923076923077,207.18084762212877,209.12752254186347,215.5716441438407,223.159509202454,236.93402983301172,238.92715430542546,236.2962962962963,233.24468085106383,238.84963021938322,232.61327713382508,237.53480017961382,241.0387995851698,256.0486111111111,258.5722315907813,256.578216374269,263.1058688756638,268.6856208597936,260.35996515411335,276.0586018326929,282.7352874826259,267.06360731919835,247.93290681202961,257.8417274727949,273.43491222259024,269.3532395424563,283.6059584195997,305.25272547076315,289.5122643890637,285.35913904010005,288.35230349344977,282.4946976314912,286.1726323889968,271.4501898406008,276.8393806795093,275.75,286.242,285.3658536585366,288.1322528363047,275.86206896551727,285.2632122662027,271.9178082191781,278.7683154986514,276.8027061191713,287.7696195652174,282.7810842663524,281.804306097907,283.16785700172727,285.71661928146807,291.81822362410804,307.8399813978209,285.3541441765623
394532,14,"Detroit, MI",msa,MI,145.83767926988267,154.632972322503,155.73696032628845,157.0906502135738,156.72782874617738,156.64999999999998,159.388,157.59574468085106,159.17771312529362,150.0,153.46181299072092,162.47693421483297,152.60385389774012,157.47195858498705,154.0955172413793,156.8447230435524,167.2537381751602,165.0,161.84971098265896,168.2608695652174,166.851875,166.76424668227946,159.94657258064518,165.48915989159892,175.5952380952381,158.51541043637474,169.08138759172783,163.42307692307693,170.84772596430628,160.9375,168.28054298642533,174.5226404800873,175.14901971746684,173.06730903505098,166.88301083271313,176.95241840346048,177.66587884223816,178.07564145284906,187.36442432872877,186.50759219088937,191.31057307199526,191.4368347987043,195.61029411764707,190.82251082251082,200.89285714285714,203.43060843770047,200.28985507246378,195.9924623115578,190.24291497975707,199.72862957937585,212.84982262514782,199.28328474246842,210.9902912621359,199.18074772070054,202.80092592592592,203.82165605095543,208.72877192982457,209.82142857142858,203.50457038391224,207.19003974167907,205.7628979143798,208.0980478552712,198.20585087562407,201.85847477206022,213.23236349143085,208.33333333333334,215.6,220.50935957790873,207.5905512954572,212.12121212121212,218.16104868913857,215.4720638540479,213.54166666666666,219.05051734631772,219.31235059833247,233.76370953132684,234.47368421052633,231.11119435616683
395078,15,"Seattle, WA",msa,WA,264.82008582398555,242.16619028174765,235.49488054607508,253.8400309119011,242.65642857142856,255.7984926199262,261.7283950617284,245.97190353115792,262.349345835877,273.26867181871205,257.72300420605507,269.38218181818183,279.4123697819925,279.1698113207547,259.8503113492462,294.55909943714823,285.7806691449814,273.7006237006237,279.1074737492279,265.7757097791798,283.5128184465068,279.0209390757505,279.5313944304504,300.7222792198737,334.121881362252,329.9479632637331,328.02238851047116,343.53846153846155,298.66156787762907,334.39957893783674,314.42844548927417,322.25502366750436,318.3726509396241,315.2285197030502,307.58246634368516,308.6565696677867,295.5318005374739,320.1142355924651,310.54792863758075,308.44982800901766,338.14607198398096,343.22657297602325,377.88319723547613,358.0568568686897,337.93794305299053,371.3565188172043,359.6383066173448,368.3556082830026,421.52466367713004,376.36074116965835,399.7093023255814,378.2112274024738,378.9049732790422,360.94261363636366,396.8253968253968,367.78450887061877,388.7828522525217,383.2864565240827,347.1652411208863,389.2216933782086,398.11066717171065,387.45387453874537,380.55766419839597,479.45205479452056,462.68941584731056,499.4791666666667,487.1031746031746,449.46801625806506,456.4673913043478,442.6900584795322,447.40024183796857,441.2084181941616,447.70041183585977,460.1852303370323,491.43627140139506,463.2090431315694,511.3829436817957,494.4843135229943
394865,16,"Minneapolis, MN",msa,MN,162.69645457452248,172.83765351913084,170.78488372093022,168.61833489242284,169.13058064956334,165.97619592584115,172.81583909490885,177.03703703703704,177.7859473293691,181.09087510950798,180.08345282477774,187.5932149407488,176.53203107266754,180.65609606713753,173.28589909443727,171.4980203810079,175.06877113866966,172.90973501617765,173.97857243100088,178.0647806478065,177.65616120709365,182.54386269356905,180.1354401805869,179.15573833772552,174.1120218579235,177.1351025331725,172.78520208604954,177.88040712468194,182.8247340425532,182.96114727420667,186.82884677196876,182.94808120353784,178.9767010677931,185.9000103870246,186.56601609891084,184.4017044741725,187.16548573972352,184.49774497744977,189.05149051490514,187.3405902757512,192.74728260869566,196.05107650501012,200.78247261345854,201.4435974716882,201.28586991480205,211.0128617363344,207.34569937189895,205.12114904246462,207.18125,207.7335140018067,211.4781818181818,215.57478005865102,213.26609775019395,218.21282401091406,223.7439567766478,228.62118362778722,221.18043741166701,211.5930087513531,219.60434604346042,212.49195106245975,218.47145122918317,208.23798627002287,207.64616688286628,215.07491541807636,212.49195106245975,214.0180401804018,220.2299255142445,218.4339133654202,215.90496810716445,215.32388994024404,211.73476968796433,215.27987082884823,209.58510638297872,207.64822920811778,212.80465623863222,214.1012321012321,221.65013316421584,217.06228285126522
395056,17,"San Diego, CA",msa,CA,283.7161678996328,290.45153199921026,305.6976730118588,319.7033673918739,286.3527139471436,335.1931574560988,332.56217466743783,328.47112157748506,306.25,347.625,317.687074829932,311.2873025160913,292.3686818632309,342.716549245961,306.9235262898796,322.9475526811079,310.7102716250698,302.7199334742386,340.6210392902408,336.4116094986807,323.09324695450437,326.91131498470946,310.83527282130854,317.5074183976261,364.38733363928407,315.9724072595451,355.86079943899017,335.7548971596474,361.04383499941,315.3813306852036,339.88430087934364,336.01381883144177,368.98223164528906,447.36526300028186,424.0851063829787,421.1038530503273,475.9232332399507,417.92401154916627,422.2857142857143,470.75409836065575,464.46558477895917,495.4292993579097,442.3490879757579,477.7702789189324,470.7142857142857,426.8304006799975,449.69083754918495,452.51752708731675,525.7664709719504,481.3699903671677,470.0016149870801,,835.6545961002786,524.3055555555555,485.74168632737894,496.37426900584796,502.57696602530416,428.7826515524889,437.97821167089677,405.51084919690663,443.62599206349205,420.3024409057786,768.2851874615858,447.3452597342069,528.4592579363925,527.2727272727273,508.677103185407,452.52936857562406,418.7830101569714,468.9581214862606,485.9154929577465,495.3584060254117,414.84248106868085,511.9870114292569,478.2525510204082,605.2390640895219,551.5151515151515,818.9039408866995
395148,18,"Tampa, FL",msa,FL,129.6573033707865,125.47588424437299,130.34504792332268,131.2844444169645,129.48233522958648,132.45120242074597,130.28112731209265,129.11949685534591,124.44444444444444,132.15859030837004,130.29356652092443,130.68318356742205,127.6709291308631,127.47674869528491,126.66843924488168,131.20833584961142,131.78851174934726,129.31621408894136,130.81727337615987,128.64715716522971,137.22707423580786,141.72032565935285,138.34363328504276,146.62207357859532,142.565445026178,140.12218649517686,142.76162577810325,141.6080088389871,142.53697691197692,143.3428899082569,146.3402322059566,147.1085073866531,145.55268595041323,149.0970515970516,146.55948553054662,149.57931957127198,148.87539936102237,152.79605263157896,156.75593861879588,160.75383771929825,158.9242053789731,163.3383323335333,166.0373831775701,164.72829901652744,169.52355623100306,182.176568573015,182.5300875273523,180.55401426421514,184.42487616951018,187.4232081911263,188.05152394775035,192.87775061124694,191.796875,204.24214821809989,199.2619926199262,206.06207565470416,209.152063312606,205.505439005439,199.31758185753154,202.31786910007992,196.4753017065144,193.59380499824005,199.93907469931344,198.39373889340357,199.0089552238806,200.4841075794621,197.2179104477612,198.9719903880303,202.71918111746976,195.35994800724245,188.21004659176526,198.43992827256426,188.67682315128286,182.31953356515874,190.86247086247087,193.40077071290943,196.40091116173122,198.641874263592
394530,19,"Denver, CO",msa,CO,220.11040286207822,224.36834733893556,211.41527662309753,207.36194387405885,210.24416233078676,214.77404073898626,219.53145329791704,211.38259987139298,212.46458923512748,232.1385686173155,218.26182618261825,215.6567910734898,221.93296452977546,214.07056798623063,216.62769019816383,215.311004784689,214.34575511347717,210.19729266115814,211.13794756294755,217.62894537673128,210.24916986032073,215.29929695346502,217.11719439309016,219.66105117781947,217.45307682817392,217.9776357827476,225.77533688241823,221.42485791362196,219.54370346111418,238.62428842504744,229.89071038251367,242.5950762398466,231.71387089502656,250.91605596269153,255.64901302986948,250.8673469387755,249.25108225108224,254.71916618413434,262.9236352517314,283.1641285956007,279.91046446558477,304.3478260869565,293.78320935175344,290.154711673699,290.6437694166379,286.1060393258427,293.64295580110496,272.3851590106007,274.8516797503754,280.0179211469534,269.7869056450262,286.8312947640818,294.57281042496015,302.3568436404257,302.65555555555557,300.56854897845074,297.8899462143153,289.158947368421,275.0062102278214,277.1424491253124,278.73070325900517,283.19390952284425,289.6387505658669,282.0891251022077,291.45731375747687,291.233148752598,290.3137516688919,272.7629513343799,255.00548045305078,264.1374373657838,268.35757340838484,284.8336960405366,285.3519340519975,289.57528957528956,293.6161407316839,292.95211267605634,310.26258327083633,300.2001631190461
